id	gpdm	order	name	gdcg	gdcgbl
0	300014.SZ	5	中国建设银行股份有限公司-广发科技先锋混合型证券投资基金	18413181.0	1.9
0	300014.SZ	6	骆锦红	12729189.0	1.31
0	300014.SZ	7	中国工商银行股份有限公司-广发双擎升级混合型证券投资基金	11073520.0	1.14
0	300014.SZ	8	刘建华	10318324.0	1.06
0	300014.SZ	9	中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金	10305580.0	1.06
0	300015.SZ	0	爱尔医疗投资集团有限公司	1462326340.0	36.31
0	300015.SZ	1	陈邦	659300927.0	16.37
0	300015.SZ	2	香港中央结算有限公司(陆股通)	361904218.0	8.99
0	300016.SZ	0	王代雪	110683213.0	22.37
0	300016.SZ	1	重庆三峡油漆股份有限公司	40464500.0	8.18
0	300016.SZ	2	大业信托有限责任公司-大业信托·优悦3号单一资金信托	15434910.0	3.12
0	300016.SZ	3	重庆渝康资产经营管理有限公司	15000000.0	3.03
0	300016.SZ	4	陈园园	7848837.0	1.59
0	300016.SZ	5	常州京湖资本管理有限公司	5967405.0	1.21
0	300016.SZ	6	林奇	2996200.0	0.61
0	300016.SZ	7	王克飞	2522400.0	0.51
0	300016.SZ	8	段贤柱	1842156.0	0.37
0	300016.SZ	9	刘宁	1806135.0	0.37
0	300017.SZ	0	陈宝珍	364179924.0	14.96
0	300017.SZ	1	刘成彦	256249857.0	10.53
0	300017.SZ	2	香港中央结算有限公司(陆股通)	28486413.0	1.17
0	300017.SZ	3	九泰基金-中证金融-九泰基金-泰增战略3号资产管理计划	28125706.0	1.16
0	300017.SZ	4	中国证券金融股份有限公司	23397762.0	0.96
0	300017.SZ	5	中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金	21046707.0	0.86
0	300017.SZ	6	储敏健	20979728.0	0.86
0	300017.SZ	7	九泰基金-中证金融-陈宝珍	17039112.0	0.7
0	300017.SZ	8	海通证券股份有限公司	15100480.0	0.62
0	300017.SZ	9	博时基金-招商银行-长城国融投资管理有限公司	13631288.0	0.56
0	300018.SZ	0	邓志刚	26950000.0	5.59
0	300018.SZ	1	王永业	23677300.0	4.91
0	300018.SZ	2	张小波	23350350.0	4.84
0	300018.SZ	3	傅多	18067976.0	3.74
0	300018.SZ	4	中央汇金资产管理有限责任公司	16744800.0	3.47
0	300018.SZ	5	刘屹	15559300.0	3.22
0	300018.SZ	6	卢春明	11015000.0	2.28
0	300018.SZ	7	徐福轩	10646380.0	2.21
0	300018.SZ	8	潘小任	10080000.0	2.09
0	300018.SZ	9	尹健	8532900.0	1.77
0	300019.SZ	0	四川发展引领资本管理有限公司	58915416.0	17.8
0	300019.SZ	1	郭弟民	43605472.0	13.18
0	300019.SZ	2	王有治	31835825.0	9.62
0	300019.SZ	3	杨丽玫	30771360.0	9.3
0	300019.SZ	4	申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划	16223144.0	4.9
0	300019.SZ	5	蔡显中	12160000.0	3.67
0	300019.SZ	6	王有华	11751300.0	3.55
0	300019.SZ	7	李步春	11100000.0	3.35
0	300019.SZ	8	中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金	1762800.0	0.53
0	300019.SZ	9	丁伟	1283850.0	0.39
0	300020.SZ	0	银江科技集团有限公司	167496505.0	25.54
0	300020.SZ	1	浙江浙商证券资产管理有限公司	27813840.0	4.24
0	300020.SZ	2	陈文生	19819920.0	3.02
0	300020.SZ	3	上银基金-浦发银行-上银基金财富50号资产管理计划	5657729.0	0.86
0	300020.SZ	4	钱小鸿	4049360.0	0.62
0	300020.SZ	5	姜志丹	3688950.0	0.56
0	300020.SZ	6	樊锦祥	3416360.0	0.52
0	300020.SZ	7	上银基金-浦发银行-上银基金财富49号资产管理计划	3290713.0	0.5
0	300020.SZ	8	张明华	2696300.0	0.41
0	300020.SZ	9	刘健	2256760.0	0.34
0	300021.SZ	0	王浩宇	185748831.0	23.3
0	300021.SZ	1	仇玲	181318818.0	22.74
0	300021.SZ	2	王冲	11711017.0	1.47
0	300021.SZ	3	中信建投基金-广发银行-方信1号资产管理计划	10487097.0	1.32
0	300021.SZ	4	深圳平安汇通投资-包商银行-深圳平安汇通投资管理有限公司	3847733.0	0.48
0	300021.SZ	5	中国水利水电科学研究院	3818420.0	0.48
0	300021.SZ	6	吉富创业投资股份有限公司	3780000.0	0.47
0	300021.SZ	7	中信证券股份有限公司	3522592.0	0.44
0	300021.SZ	8	黄炳辉	2456062.0	0.31
0	300021.SZ	9	卢威克	2060400.0	0.26
0	300022.SZ	0	王新明	46642595.0	12.27
0	300022.SZ	1	王红艳	32838000.0	8.64
0	300022.SZ	2	西藏山南神宇创业投资管理合伙企业(有限合伙)	11232000.0	2.95
0	300022.SZ	3	成都力鼎银科股权投资基金中心(有限合伙)	5686280.0	1.5
0	300022.SZ	4	王海名	5484900.0	1.44
0	300022.SZ	5	王宇红	4374434.0	1.15
0	300022.SZ	6	谭伟	3767900.0	0.99
0	300022.SZ	7	张长发	2156900.0	0.57
0	300022.SZ	8	胡晓红	2053000.0	0.54
0	300022.SZ	9	何海湧	1835200.0	0.48
0	300023.SZ	0	赵敏	107587324.0	34.04
0	300023.SZ	1	重庆中新融创投资有限公司	57429525.0	18.17
0	300023.SZ	2	北京首拓融汇投资有限公司	31610676.0	10.0
0	300023.SZ	3	邢连鲜	13247875.0	4.19
0	300023.SZ	4	陕西健和诚投资有限公司	5000000.0	1.58
0	300023.SZ	5	李柏佳	2750000.0	0.87
0	300023.SZ	6	闫建兵	1959657.0	0.62
0	300023.SZ	7	张立春	1822800.0	0.58
0	300023.SZ	8	池红刚	1709400.0	0.54
0	300023.SZ	9	道来提·依布拉依	1626400.0	0.51
0	300024.SZ	0	中国科学院沈阳自动化研究所	394272171.0	25.27
0	300024.SZ	1	曲道奎	52707600.0	3.38
0	300024.SZ	2	中央汇金资产管理有限责任公司	34293380.0	2.2
0	300024.SZ	3	辽宁科发实业有限公司	30000000.0	1.92
0	300024.SZ	4	王天然	24784780.0	1.59
0	300024.SZ	5	沈阳盛京金控投资集团有限公司	23913045.0	1.53
0	300024.SZ	6	胡炳德	23882573.0	1.53
0	300024.SZ	7	香港中央结算有限公司(陆股通)	16429052.0	1.05
0	300024.SZ	8	中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金	13336507.0	0.85
0	300024.SZ	9	沈阳国际科技开发公司	13310112.0	0.85
0	300025.SZ	0	上海繁银科技有限公司	66975040.0	15.63
0	300025.SZ	1	屈振胜	14584324.0	3.4
0	300025.SZ	2	李华	12382800.0	2.89
0	300025.SZ	3	陈劲光	12009000.0	2.8
0	300025.SZ	4	黄喜城	4600000.0	1.07
0	300025.SZ	5	邓辉其	4130000.0	0.96
0	300025.SZ	6	张秀	2561700.0	0.6
0	300025.SZ	7	吴克平	2192514.0	0.51
0	300025.SZ	8	储亚	1840828.0	0.43
0	300025.SZ	9	蒋咏	1452800.0	0.34
0	300026.SZ	0	成都兴城投资集团有限公司	667997417.0	22.22
0	300026.SZ	1	姚小青	411815639.0	13.7
0	300026.SZ	2	天津大通投资集团有限公司	293376722.0	9.76
0	300026.SZ	3	吴玢	43500000.0	1.45
0	300026.SZ	4	姚晨	40539696.0	1.35
0	300026.SZ	5	伍光宁	40007316.0	1.33
0	300026.SZ	6	曾国壮	31411887.0	1.05
0	300026.SZ	7	泰达宏利基金-民生银行-泰达宏利价值成长定向增发118号资产管理计划	26216898.0	0.87
0	300026.SZ	8	张跃军	22300000.0	0.74
0	300026.SZ	9	长城国融投资管理有限公司	18847020.0	0.63
0	300027.SZ	0	王忠军	578234062.0	20.74
0	300027.SZ	1	深圳市腾讯计算机系统有限公司	220363501.0	7.9
0	300027.SZ	2	王忠磊	167929969.0	6.02
0	300027.SZ	3	杭州阿里创业投资有限公司	123959344.0	4.45
0	300027.SZ	4	马云	99782788.0	3.58
0	300027.SZ	5	上海豫园旅游商城(集团)股份有限公司	70777740.0	2.54
0	300027.SZ	6	鲁伟鼎	27988328.0	1.0
0	300027.SZ	7	陕西省国际信托股份有限公司-陕国投·金元宝55号证券投资集合资金信托计划	17663504.0	0.63
0	300027.SZ	8	中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金	17567811.0	0.63
0	300027.SZ	9	西藏信托有限公司-西藏信托-盛景28号单一资金信托	16332289.0	0.59
0	300028.SZ	0	周旭辉	96251220.0	27.98
0	300028.SZ	1	王仕荣	18490680.0	5.38
0	300028.SZ	2	丁先发	4268300.0	1.24
0	300028.SZ	3	蒋忠平	1526855.0	0.44
0	300028.SZ	4	阿里甫·提力瓦力地	1188800.0	0.35
0	300028.SZ	5	俞步峰	1075900.0	0.31
0	300028.SZ	6	毛瓯越	1039380.0	0.3
0	300028.SZ	7	李建国	931200.0	0.27
0	300028.SZ	8	唐勇	870680.0	0.25
0	300028.SZ	9	王建良	833400.0	0.24
0	300029.SZ	0	大有控股有限公司	25598494.0	12.8
0	300029.SZ	1	常州诺亚科技有限公司	23788606.0	11.89
0	300030.SZ	0	邓冠华	72358074.0	23.43
0	300030.SZ	1	赵吉庆	23830000.0	7.72
0	300030.SZ	2	中央汇金资产管理有限责任公司	9620800.0	3.12
0	300030.SZ	3	长安基金-光大银行-长安睿享2号分级资产管理计划	6265675.0	2.03
0	300030.SZ	4	广东省羊城大健康产业集团有限公司	2556171.0	0.83
0	300030.SZ	5	徐建业	1720000.0	0.56
0	300030.SZ	6	连庆明	1683698.0	0.55
0	300030.SZ	7	华夏基金-农业银行-华夏中证金融资产管理计划	1585322.0	0.51
0	300030.SZ	8	刘炜	900000.0	0.29
0	300030.SZ	9	黄发基	814000.0	0.26
0	300031.SZ	0	包志方	90261952.0	22.75
0	300031.SZ	1	无锡宝通科技股份有限公司-第二期员工持股计划	19845200.0	5.0
0	300031.SZ	2	樟树市牛曼投资管理中心(有限合伙)	19838363.0	5.0
0	300031.SZ	3	吴丹霞	7640174.0	1.93
0	300031.SZ	4	唐宇	6662952.0	1.68
0	300031.SZ	5	上海玖歌投资管理有限公司-华采创富私募证券投资基金	5380000.0	1.36
0	300031.SZ	6	安徽志道投资有限公司	5100900.0	1.29
0	300031.SZ	7	上海玖歌投资管理有限公司-荣俊2号私募投资基金	4511882.0	1.14
0	300031.SZ	8	张健	4203413.0	1.06
0	300031.SZ	9	全国社保基金四零一组合	4200049.0	1.06
0	300032.SZ	0	金龙控股集团有限公司	132426713.0	16.49
0	300032.SZ	1	许育金	33374386.0	4.16
0	300032.SZ	2	林胜	33043138.0	4.11
0	300032.SZ	3	金美欧	28825000.0	3.59
0	300032.SZ	4	叶海华	27895510.0	3.47
0	300032.SZ	5	前海开源基金-广发银行-方正东亚信托有限责任公司	27624309.0	3.44
0	300032.SZ	6	中国长城资产管理股份有限公司	24585636.0	3.06
0	300032.SZ	7	孙捷宇	20743900.0	2.58
0	300032.SZ	8	兴全基金-兴业银行-兴全-可交换私募债56期分级特定多客户资产管理计划	19342532.0	2.41
0	300032.SZ	9	林黎明	16690938.0	2.08
0	300033.SZ	0	易峥	193537000.0	36.0
0	300033.SZ	1	叶琼玖	61730614.0	11.48
0	300033.SZ	2	石狮市凯士奥信息咨询有限公司	53145579.0	9.89
0	300033.SZ	3	于浩淼	26609702.0	4.95
0	300033.SZ	4	王进	21290282.0	3.96
0	300033.SZ	5	中央汇金资产管理有限责任公司	16112900.0	3.0
0	300033.SZ	6	香港中央结算有限公司(陆股通)	14181377.0	2.64
0	300033.SZ	7	中国证券金融股份有限公司	5887499.0	1.1
0	300033.SZ	8	中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金	2236540.0	0.42
0	300033.SZ	9	陈雯鸶	2026588.0	0.38
0	300034.SZ	0	中国钢研科技集团有限公司	198832576.0	42.36
0	300034.SZ	1	新华人寿保险股份有限公司-分红-团体分红-018FH001深	9934136.0	2.12
0	300034.SZ	2	中央汇金资产管理有限责任公司	8598248.0	1.83
0	300034.SZ	3	王兴雷	6758155.0	1.44
0	300034.SZ	4	林香英	5528968.0	1.18
0	300034.SZ	5	平度新力通企业管理咨询中心(有限合伙)	4713466.0	1.0
0	300034.SZ	6	中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金	4664800.0	0.99
0	300034.SZ	7	中国航发资产管理有限公司	4073320.0	0.87
0	300034.SZ	8	盛文兰	3752954.0	0.8
0	300034.SZ	9	中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金	3600148.0	0.77
0	300035.SZ	0	余新	80613000.0	12.56
0	300035.SZ	1	中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金	27088862.0	4.22
0	300035.SZ	2	深圳市前海久华资本管理企业(有限合伙)	21043307.0	3.28
0	300035.SZ	3	深圳前海凯博资本管理有限公司	20984251.0	3.27
0	300035.SZ	4	南昌红土盈石投资有限公司	20984251.0	3.27
0	300035.SZ	5	李爱武	18717498.0	2.92
0	300035.SZ	6	红土创新基金-银河证券-深圳市创新投资集团有限公司	17322836.0	2.7
0	300035.SZ	7	北京当升材料科技股份有限公司	16113856.0	2.51
0	300035.SZ	8	红土创新基金-上海劲邦劲兴创业投资合伙企业(有限合伙)-红土创新红人89号单一资产管理计划	11811023.0	1.84
0	300035.SZ	9	禹玉存	11625000.0	1.81
0	300036.SZ	0	钟耳顺	50542080.0	11.24
0	300037.SZ	0	覃九三	57099936.0	13.9
0	300037.SZ	1	周达文	31558976.0	7.68
0	300037.SZ	2	钟美红	24903104.0	6.06
0	300037.SZ	3	郑仲天	23391168.0	5.69
0	300038.SZ	0	上海诺牧投资中心(有限合伙)	355287007.0	30.32
0	300039.SZ	0	穆竟伟	167831370.0	16.05
0	300039.SZ	1	张艳琪	160790370.0	15.37
0	300039.SZ	2	新乡市凯谊实业有限公司	88470019.0	8.46
0	300039.SZ	3	中央汇金资产管理有限责任公司	31053880.0	2.97
0	300039.SZ	4	中国证券金融股份有限公司	14525819.0	1.39
0	300039.SZ	5	穆竟男	8211182.0	0.79
0	300039.SZ	6	杜发新	4510080.0	0.43
0	300039.SZ	7	苗增全	4179143.0	0.4
0	300039.SZ	8	刘宜善	4068268.0	0.39
0	300039.SZ	9	陈丽娟	3055906.0	0.29
0	300040.SZ	0	李寅	71273702.0	20.78
0	300040.SZ	1	赵晓红	54170602.0	15.79
0	300040.SZ	2	黑龙江辰能哈工大高科技风险投资有限公司	8142240.0	2.37
0	300040.SZ	3	李长和	5650035.0	1.65
0	300040.SZ	4	李文东	4678362.0	1.36
0	300040.SZ	5	陈留杭	2554799.0	0.74
0	300040.SZ	6	哈尔滨市科技风险投资中心	2538460.0	0.74
0	300040.SZ	7	宁波华建汇富创业投资有限公司	2249724.0	0.66
0	300040.SZ	8	陈其德	2170000.0	0.63
0	300040.SZ	9	中央汇金资产管理有限责任公司	1810500.0	0.53
0	300041.SZ	0	章锋	75961540.0	17.84
0	300041.SZ	1	湖北回天新材料股份有限公司-第一期员工持股计划	24928032.0	5.86
0	300041.SZ	2	上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金	20000000.0	4.7
0	300041.SZ	3	吴正明	16512424.0	3.88
0	300041.SZ	4	刘鹏	16507784.0	3.88
0	300041.SZ	5	UBS AG	11227975.0	2.64
0	300041.SZ	6	广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金	6000000.0	1.41
0	300041.SZ	7	中国建设银行股份有限公司-南方信息创新混合型证券投资基金	5487502.0	1.29
0	300041.SZ	8	交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金	3773000.0	0.89
0	300041.SZ	9	中国工商银行-浦银安盛价值成长混合型证券投资基金	3620000.0	0.85
0	300042.SZ	0	上海宜黎企业发展有限公司	49968987.0	24.93
0	300042.SZ	1	邓国顺	43350000.0	21.63
0	300042.SZ	2	超联科技(深圳)有限公司	9000000.0	4.49
0	300042.SZ	3	成晓华	7884700.0	3.93
0	300042.SZ	4	阮伟兴	6000102.0	2.99
0	300042.SZ	5	刘欣	4449646.0	2.22
0	300042.SZ	6	北京万安汇利投资有限责任公司-天元三期私募证券投资基金	3691491.0	1.84
0	300042.SZ	7	北京万安汇利投资有限责任公司-天元二期私募证券投资基金	2712003.0	1.35
0	300042.SZ	8	常鑫民	2639468.0	1.32
0	300042.SZ	9	吴敏	1361000.0	0.68
0	300043.SZ	0	陈雁升	407721600.0	32.77
0	300043.SZ	1	陈冬琼	166176767.0	13.36
0	300043.SZ	2	香港中央结算有限公司(陆股通)	23493663.0	1.89
0	300043.SZ	3	郑泽峰	22359125.0	1.8
0	300043.SZ	4	易方达基金-工商银行-易方达基金臻选2号资产管理计划	10806066.0	0.87
0	300043.SZ	5	珠海厚朴投资管理合伙企业(有限合伙)	10767182.0	0.87
0	300043.SZ	6	中央汇金资产管理有限责任公司	9742200.0	0.78
0	300043.SZ	7	谈凤仙	7900000.0	0.63
0	300043.SZ	8	基本养老保险基金九零三组合	5231600.0	0.42
0	300043.SZ	9	中国工商银行股份有限公司-南方大数据100指数证券投资基金	4774100.0	0.38
0	300044.SZ	0	周勇	104933601.0	13.3772
0	300044.SZ	1	新余北岸技术服务中心(有限合伙)	47517982.0	6.0577
0	300045.SZ	0	高小离	108866400.0	17.6756
0	300045.SZ	1	王琦	89498664.0	14.5311
0	300045.SZ	2	熊运鸿	33848715.0	5.4957
0	300046.SZ	0	襄阳新仪元半导体有限责任公司	63978000.0	30.02
0	300046.SZ	1	中央汇金资产管理有限责任公司	4454250.0	2.09
0	300046.SZ	2	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	3123049.0	1.47
0	300046.SZ	3	赵晨	3000000.0	1.41
0	300046.SZ	4	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	2212313.0	1.04
0	300046.SZ	5	梁细华	1568400.0	0.74
0	300046.SZ	6	方国伟	1500000.0	0.7
0	300046.SZ	7	汪双凤	1189500.0	0.56
0	300046.SZ	8	陈丹胜	1120800.0	0.53
0	300046.SZ	9	张斌	1053500.0	0.49
0	300047.SZ	0	陈友	58937772.0	9.24
0	300047.SZ	1	陈兵	34545588.0	5.42
0	300047.SZ	2	陈鲁康	21702518.0	3.4
0	300047.SZ	3	谢晓宾	19221633.0	3.01
0	300047.SZ	4	谢仁国	17885199.0	2.8
0	300047.SZ	5	杨文庆	14314632.0	2.24
0	300047.SZ	6	魏然	9727015.0	1.53
0	300047.SZ	7	中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金	7941521.0	1.25
0	300047.SZ	8	谢明	7103369.0	1.11
0	300047.SZ	9	谢雄友	6213650.0	0.97
0	300048.SZ	0	广东美的暖通设备有限公司	208685418.0	18.73
0	300049.SZ	0	王冠一	29754138.0	11.31
0	300049.SZ	1	中国国投高新产业投资有限公司	24160000.0	9.18
0	300049.SZ	2	新余福创投资有限责任公司	15886000.0	6.04
0	300049.SZ	3	胡惠雯	8115732.0	3.09
0	300049.SZ	4	李北红	4817854.0	1.83
0	300049.SZ	5	中央汇金资产管理有限责任公司	3818100.0	1.45
0	300049.SZ	6	杨月	3656384.0	1.39
0	300049.SZ	7	霍跃庭	2468770.0	0.94
0	300049.SZ	8	戚海	2107289.0	0.8
0	300049.SZ	9	朔飞	2022716.0	0.77
0	300050.SZ	0	叶滨	95744700.0	16.75
0	300050.SZ	1	王耘	37354300.0	6.54
0	300051.SZ	0	龚少晖	134886701.0	36.88
0	300051.SZ	1	龚正伟	5721923.0	1.56
0	300051.SZ	2	新余利盈天投资管理中心(有限合伙)	1419115.0	0.39
0	300051.SZ	3	谢燕霞	1224600.0	0.33
0	300051.SZ	4	廖小冬	1052100.0	0.29
0	300051.SZ	5	吴荣光	854934.0	0.23
0	300051.SZ	6	俞仙莲	770000.0	0.21
0	300051.SZ	7	俞卫宁	718100.0	0.2
0	300051.SZ	8	张建国	691300.0	0.19
0	300051.SZ	9	陈莉	651101.0	0.18
0	300052.SZ	0	宝德科技集团股份有限公司	32763400.0	12.44
0	300052.SZ	1	深圳市宝德投资控股有限公司	19141478.0	7.27
0	300053.SZ	0	珠海格力金融投资管理有限公司	105904291.0	15.08
0	300053.SZ	1	颜军	88683344.0	12.63
0	300053.SZ	2	湖北长江航天股权投资基金管理有限公司-湖北长江航天产业投资基金合伙企业(有限合伙)	16642335.0	2.37
0	300053.SZ	3	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	12325077.0	1.76
0	300053.SZ	4	赵建平	10000000.0	1.42
0	300053.SZ	5	奚宇	8518929.0	1.21
0	300053.SZ	6	范海林	8245833.0	1.17
0	300053.SZ	7	国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金	8039683.0	1.14
0	300053.SZ	8	李小明	7513633.0	1.07
0	300053.SZ	9	新余东西精华金融科技投资合伙企业(有限合伙)	6989052.0	1.0
0	300054.SZ	0	朱双全	139249514.0	14.19
0	300054.SZ	1	朱顺全	138031414.0	14.06
0	300054.SZ	2	兴业银行股份有限公司-兴全趋势投资混合型证券投资基金	45133604.0	4.6
0	300054.SZ	3	兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金	43885208.0	4.47
0	300054.SZ	4	中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金	28317660.0	2.89
0	300054.SZ	5	何泽基	15469622.0	1.58
0	300054.SZ	6	中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金	15406937.0	1.57
0	300054.SZ	7	平安银行股份有限公司-长信可转债债券型证券投资基金	9970083.0	1.02
0	300054.SZ	8	杨浩	9681488.0	0.99
0	300054.SZ	9	香港中央结算有限公司(陆股通)	9086954.0	0.93
0	300055.SZ	0	王飘扬	237940370.0	27.5
0	300055.SZ	1	中节能资本控股有限公司	34895726.0	4.03
0	300055.SZ	2	华龙证券-浦发银行-华龙证券金智汇定增宝2号集合资产管理计划	27973222.0	3.23
0	300055.SZ	3	张建兴	22008437.0	2.54
0	300055.SZ	4	全国社保基金一零五组合	13662875.0	1.58
0	300055.SZ	5	全国社保基金一一八组合	11935154.0	1.38
0	300055.SZ	6	中信国安集团有限公司	10774950.0	1.25
0	300055.SZ	7	全国社保基金六零三组合	9335523.0	1.08
0	300055.SZ	8	河北昊天能源投资集团有限公司	8797405.0	1.02
0	300055.SZ	9	刘建斌	7629000.0	0.88
0	300056.SZ	0	罗红花	57854328.0	15.01
0	300056.SZ	1	周口市城投园林绿化工程有限公司	38412742.0	9.96
0	300056.SZ	2	丘国强	37371198.0	9.69
0	300056.SZ	3	上海中创凌兴能源科技集团有限公司	37199652.0	9.65
0	300056.SZ	4	厦门坤拿商贸有限公司	33719789.0	8.75
0	300056.SZ	5	九州证券-招商银行-九州联增一期集合资产管理计划	11541473.0	2.99
0	300056.SZ	6	刘明辉	9190854.0	2.38
0	300056.SZ	7	厦门上越投资咨询有限公司	9123871.0	2.37
0	300056.SZ	8	崔永杰	7519102.0	1.95
0	300056.SZ	9	厦门三维丝环保股份有限公司回购专用证券账户	4894551.0	1.27
0	300057.SZ	0	杜成城	223201523.0	33.09
0	300057.SZ	1	杜端凤	23808156.0	3.53
0	300057.SZ	2	汕头万顺包装材料股份有限公司-第二期员工持股计划	21879800.0	3.24
0	300057.SZ	3	马永钟	16133716.0	2.39
0	300057.SZ	4	李伟明	15762050.0	2.34
0	300057.SZ	5	王建军	11738600.0	1.74
0	300057.SZ	6	孙海珍	7090410.0	1.05
0	300057.SZ	7	李琳	6582955.0	0.98
0	300057.SZ	8	周前文	5875778.0	0.87
0	300057.SZ	9	蔡懿然	5875778.0	0.87
0	300058.SZ	0	西藏耀旺网络科技有限公司	191695111.0	7.7
0	300058.SZ	1	赵文权	145064320.0	5.82
0	300058.SZ	2	建信基金-兴业银行-北京领瑞投资管理有限公司	143325141.0	5.75
0	300058.SZ	3	李芃	95243181.0	3.82
0	300058.SZ	4	陈良华	84496281.0	3.39
0	300058.SZ	5	孙陶然	80636314.0	3.24
0	300058.SZ	6	吴铁	65961829.0	2.65
0	300058.SZ	7	香港中央结算有限公司(陆股通)	58776707.0	2.36
0	300058.SZ	8	许志平	58404736.0	2.34
0	300058.SZ	9	中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金	43610808.0	1.75
0	300059.SZ	0	其实	1476744144.0	21.99
0	300059.SZ	1	沈友根	180592313.0	2.69
0	300059.SZ	2	陆丽丽	176924032.0	2.63
0	300059.SZ	3	香港中央结算有限公司(陆股通)	114526482.0	1.71
0	300059.SZ	4	中央汇金资产管理有限责任公司	97255987.0	1.45
0	300059.SZ	5	中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金	80331317.0	1.2
0	300059.SZ	6	鲍一青	75345161.0	1.12
0	300059.SZ	7	史佳	65807270.0	0.98
0	300059.SZ	8	中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金	56107820.0	0.84
0	300059.SZ	9	中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金	46947117.0	0.7
0	300061.SZ	0	费铮翔	133167881.0	19.67
0	300061.SZ	1	樟树市和顺投资管理中心(有限合伙)	112726688.0	16.65
0	300061.SZ	2	博时资本-宁波银行-博时资本康耐特2号专项资产管理计划	53169734.0	7.85
0	300061.SZ	3	博时资本-宁波银行-博时资本康耐特1号专项资产管理计划	47188138.0	6.97
0	300061.SZ	4	上海铮翔企业管理中心(有限合伙)	46523517.0	6.87
0	300061.SZ	5	南平盈捷企业管理合伙企业(有限合伙)	39761165.0	5.87
0	300061.SZ	6	刘涛	22808946.0	3.37
0	300061.SZ	7	西藏翔实创业投资管理合伙企业(有限合伙)	10169250.0	1.5
0	300061.SZ	8	盛国平	8094588.0	1.2
0	300061.SZ	9	瞿天锋	7318907.0	1.08
0	300062.SZ	0	CHEN MANHONG	62080000.0	20.16
0	300062.SZ	1	陈添旭	59602200.0	19.35
0	300062.SZ	2	吴昊	30167900.0	9.79
0	300062.SZ	3	姜宗贤	16188000.0	5.26
0	300063.SZ	0	冯毅	170724933.0	22.79
0	300063.SZ	1	程宇	58178433.0	7.77
0	300064.SZ	0	北京天证远洋基金管理中心(有限合伙)	229885057.0	19.07
0	300064.SZ	1	郭留希	185264103.0	15.37
0	300064.SZ	2	河南华晶超硬材料股份有限公司	147017483.0	12.2
0	300064.SZ	3	北京天空鸿鼎投资中心(有限合伙)	91954023.0	7.63
0	300064.SZ	4	河南农投金控股份有限公司	89494517.0	7.42
0	300064.SZ	5	朱登营	57471264.0	4.77
0	300064.SZ	6	郑州冬青企业管理中心(普通合伙)	33403648.0	2.77
0	300064.SZ	7	徐凤霞	21719900.0	1.8
0	300064.SZ	8	陈福云	4176600.0	0.35
0	300064.SZ	9	程燕	4002200.0	0.33
0	300065.SZ	0	申万秋	78203191.0	19.64
0	300065.SZ	1	上海言盛投资合伙企业(有限合伙)	22449527.0	5.64
0	300065.SZ	2	魏法军	17456798.0	4.38
0	300065.SZ	3	珠海市劳雷海洋科技服务合伙企业(有限合伙)	11331690.0	2.85
0	300065.SZ	4	任玉芬	7963400.0	2.0
0	300065.SZ	5	珠海永鑫源实业发展合伙企业(有限合伙)	6092306.0	1.53
0	300065.SZ	6	珠海市智海创信海洋科技服务合伙企业(有限合伙)	6092306.0	1.53
0	300065.SZ	7	胡滢	5077304.0	1.28
0	300065.SZ	8	中国工商银行-浦银安盛价值成长混合型证券投资基金	4601680.0	1.16
0	300065.SZ	9	交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金	4362114.0	1.1
0	300066.SZ	0	江西三川集团有限公司	424744566.0	40.84
0	300066.SZ	1	童保华	40044133.0	3.85
0	300066.SZ	2	中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金	27787924.0	2.67
