uid	startnode	endnode	reportdate	order	ratio
66902403bbcd4558b4962660ab851163	48be761cbba167aca2cc80e8425c4b98	bfde679953c88ecc9be8f727db4ec8c8	2019.0	3.0	7.091
8b168348f9dc41f2a58ef4bbb930c172	4c4fd15674aa478d4029aa6e20cc357a	b5fac19fb29b1d8247d07121fe660ec6	2019.0	4.0	6.11
efbeada922f345abac2ba4d8c2a73311	4e4a1be9c374bf9acd9d72936617532c	78455fa375c38e15f404e9c367392e71	2019.0	1.0	5.3
f52b81e888e44bcc9d37b733c7c0eebd	4efd3db2230c806f8cc70bdd1de8d614	5c5f8c42a0463fec4a9bf79a19ebcf8c	2019.0	3.0	11.35
fe1c7424aaab4226afe070b4af4dbb30	593fed56c33cee4ecbdb6cb01c6c5f94	60ddd25ce1c2a54a0f5da9023bd5fd87	2017.0	3.0	1.98
d6f468e144354bafb6337caf702bd2b8	638581e10baf163df8c007e693b94a6a	856179adbfd15943e6f98a059b31af4c	2019.0	3.0	3.16
c80a8d498557428c887e9ef843bb8050	688c1c72a23f8fdbff2c58eb912c2690	37b980da01b4ffdb729d9c1fa7a5f98b	2017.0	3.0	6.7
8614023def704cd2a26469dea758eae7	68a3158a77eb3d08b2fbf003688c3a88	03f9df51cb13ea8307ab36bfa6ead087	2018.0	2.0	14.61
f2403e053ff64fbf883b67375174fca3	6fd66ba88e8aa049f28683e8522c3635	496725bf822b50debea66001ff3c4964	2019.0	1.0	23.62
b5546bd6286a4e098009f9b36f6588ce	704b53b2aff0c355bae1ec98f5506def	bb9aca816530c461ee3614dd0e913df5	2017.0	1.0	15.12
dabbfefc358540c0867f04115b437859	74b0010772bbd8f6026ae91a88346c36	3c75e12694ab3a04cd8212d2f24b6cc5	2019.0	5.0	1.2
d843319a09484d3ebbae449179b9695f	75c7ecce3d369ba824eacbad10cdf6c7	46523c03d76ae5a9550fa87347a8d6c4	2019.0	5.0	2.41
58a494302c0a4a9aa6806cc9788ac08c	7d7a10705843e5e6b88bf8e7bbc00eeb	79022a05c644a43efee7e96930ce2dff	2019.0	2.0	4.82
2585d9cb564c4edaa7aeaad261503490	815d3b95514851e3cd62266774a5fec4	f64e53a149baaf39a1b4e29a5bb5003b	2019.0	2.0	5.62
630a51a8723746e3bb8ad4cb89c968fa	823b1a302d1778cd1ef42b6eee80da26	57b34c2ce636657fb104e72e673ba56c	2019.0	5.0	4.64
02507f572d9a477a9dd5f3822a91f26e	87957128b9c6857a1f422023b75b53f2	d757dffe46ab112423f9f60928b66ea2	2019.0	1.0	6.71
cb8a2a827c444919803b0fd5c9fed524	88c7f4013b8f0d7fc3b108f39c52f9d7	654c2f3af4f694ede759b8b6c482e7c1	2019.0	1.0	8.29
ed6b87d1317442f1ac03271a35be41eb	89bcf5a35b9e0729a8c27576028affda	31bc899d0552f1164f583b67b4f54fff	2019.0	5.0	2.34
e4d46ea7818c420fa88d825b6a884413	89c0ba495db415149f587a5c7e8d9999	17fcea33ecd31a30b79f7ccd94f5faaf	2019.0	4.0	1.76
10228ab137c444f79407bf9e3943ca82	96750bae6577d58dbf43be3de37cef53	ba709bab970ddf97583a596bcd7f744b	2017.0	3.0	0.68
c386777c87c24096a45153cc09476448	96e1ca24fd9f5fe39b28c7922c721e2a	c56eae3959742b7ac3faa13ef16e2317	2017.0	1.0	26.5
cf0a5a4665b04abba2ba78c87d308e63	98e394e9817eb3f259653667ce18b979	47d0694575ccdd5d547cdeea31de437d	2019.0	4.0	3.78
263eb28c26224575992238b0a8c90754	995c18405446a742ff5a211a7616d15d	b608063ff3bb8a903d8aaf81c636c0ca	2019.0	2.0	2.39
71da619be6744e359be5fabd60025642	9c24b96a2e7d92aea2794670a02d5b0d	f8cb0e1eeb8b6971b08374e1dec5e86d	2019.0	4.0	3.62
4b3d500847df4547a78e95104ae272e4	9c55d1c165e7820a5daf7429e098e186	a6e4af2f34f35fad77ea5bcaa296559e	2019.0	5.0	1.37
9363839a90264b3ba0bb61d2fc7d7a66	aa9758793024085e65bc0121e3a1df32	6933f825d9daaa285bf8696871434277	2019.0	2.0	9.07
442552287bff427fb2669a61673ac6cf	b300688d638d9548c4afad4691764ce5	48d8bbf5f22bf20e6a5319b399a8b478	2019.0	1.0	20.96
f04d6bc48e1e4a7fb0ae41ebcc5898a1	b4bf51eccd1c83384a13c265bdde7e17	7e358ce74898eeb98d8a00a1c8e864e0	2019.0	3.0	1.31
21d507a7f93f428f893a7aa23a8a1ec7	bdff33e902c728b38f25eadd8b91f1f4	e00448a94350ad6eaa8916588648b161	2019.0	1.0	4.03
c203c78ecde5431dafa9159524756187	be2aba1e50abe23b8ea35dc554e68576	5b31dc20dad69e4b6afcdfda8d6a9f3f	2019.0	3.0	8.76
e3c504a592704022a9e59e90711a6a8d	c253c864e4d35ced02499a2c12450ea1	08784505d6073f86d6526af4310d15ad	2019.0	4.0	3.71
286216e38a4545dd881959cf97759192	c69bd9f6197df2e7c0edecd7dce1258b	67de624f75eef823a340ab00542c878f	2019.0	4.0	6.5
6043b82a27d248ca99d3dabaf011bd5f	cca32088697a119c47c401a5d5b9bc57	a7b7ce37470e57e3eeae8d4a2e14a641	2019.0	3.0	4.25
e45742856f80482e8fe311450cd3d8ad	cfb116bd1ec7ce459b090c027a216547	331f9462871cc94cde4d3b501eec743c	2019.0	2.0	11.71
7c078ec82f074496bc845c16beeb2f18	d358dea7cd5a1115b208cd427b9c4cd9	a8722e573398fe27b04afe815ff4e31c	2019.0	2.0	2.44
c40a2aa36dd34e268a029a60338d979f	d3b6d680b0b13c2b7c4eec0d464e0749	fb08be70ac271c36b92040310929c52a	2019.0	2.0	1.5
20294b2fc2cd4ba78443101fcdb13b54	d8e54e07a5607db3091570165cd8fa76	a18ca8ea05c3aced1e28a10533f4b4b7	2019.0	3.0	10.97
f3785fdd81f94dcaac7ed134957ccb5a	dd52d132a9f7b045f5260bebe67dc6ab	b5e4be17c258c18eb580e4008853cacd	2019.0	2.0	8.22
1d1ef8ca7bc14baeafb2921b6257d039	de0da1f94b2cce55676dd71cd4cf80ac	13b8cef3e387c04ef3e54f2437c56df9	2019.0	4.0	3.02
dfbeea84dd594addb056799176fc8709	e0ea0cf824ab3e9423542077f5d7d9ce	26e3b926a1fe630cdd731c3cd4e7a3c2	2019.0	1.0	35.57
02e975bc291d49319abd68ab6b76a82b	e3a6485ba6e87564d919aece1db92f8b	7f561eddd23fadc9877a9942b6e7059f	2017.0	1.0	17.21
0ca079c2f5384998b67d7afd2c406791	e4f0b6c99029fb6d17a6d36b3647e4df	e3fcd403eeab27bff4231b42b5e09ce4	2019.0	4.0	9.11
94f97c734d4b484783f989b225cf0f7d	e502fa0abd6f0e3e591a09c26ed66556	98f81da468c5410f447a214fb2c8ec1e	2019.0	3.0	11.26
88e0487770944b48898334ef193879b4	e52dac30e3ab4d381061485b9ac41ddb	ae0e67b6d7404a8d67f69e7ca795c4c4	2019.0	2.0	5.17
742ed4f821af454db7707b2edd4ba8c0	e896873bf58e3e969f877af9d275b3d9	0adaa6d873b087346e080b24bc8df067	2019.0	4.0	8.61
bfbe6b36128e4ad3b42a3ca9bcd4221c	00cff8564a0f93b656a0f02b3caf0886	2df3146d7d34e7d5dbab2923da90d636	2019.0	4.0	4.13
4072b30916594311a7f62a07b6881995	0116b48515843dbe091c177cd5fb6435	bce8ded081ad355e06bd984067c29c64	2019.0	1.0	29.58
67722dd5ab754ea9bb94cc33cb93d035	05d4b50626dc2c0bab9efc144a05f334	cbf39fda00be87f3cb6904f962d914a3	2019.0	5.0	2.51
0a7eea460c3542d98a2570cd8e640a1a	06a82b353bb672fda3a4cc0f925b0705	bba24ca96e51c9938e60712a6c4a1893	2019.0	4.0	5.78
4d830258f7364cc4814cd56de0edf993	14f3f08fcac064a860dbd7dd97bd9126	c758c78ffb41ee12a88aee39028b7ff5	2019.0	2.0	4.67
6aa6bbc7859c4b08b90aefeeaaa3e33e	17218658f81c9bd6e17d8d21c1b0a6be	c44c4e9c917bbe1570bfeec3526ae8da	2019.0	3.0	7.21
f848306919e140fdbf71596a0e04d248	1a2111ebd05a587fe8d3a4e3cd9bd119	43d0fb6fdc37a9733b2231056d992531	2019.0	3.0	5.44
f5df9c700f194ed5b0b87d144941e630	23013d5739e1852f958c5b21a6835911	ce1840eb181397cee52cffaa65dde2a6	2019.0	1.0	9.88
6fda8a16fc23435bab5a1625bf217c7f	25e1725f6d48ffcf3d408581deb5ab7c	ab455dc2f37386aa50dd1646031aa372	2019.0	5.0	3.81
12309e4a7fb84e0a8b5da49c8598652b	27d33c612a9f3ed0b293c5152b2c16a9	48d8bbf5f22bf20e6a5319b399a8b478	2019.0	3.0	2.86
64d420e274ac48a3a493d967c3cb8412	2d4e7f3b93e52fadcf2222b9d77c4a0e	8d205cd64fb23270e5fa9f033df95a58	2019.0	4.0	5.84
3c4ea472b7774a25bbab1f6c1642ebb5	37db7f81c9b75495e127b30fac7fcd36	ed21dc3da593cea8773e460f8e0a1a76	2019.0	4.0	6.2
cff5d86dc800489aa14df256328e98a4	3934dc45306e0c7e6e6ee0575721e150	d916fbb947a1a8df01a1485c2e8525e8	2019.0	5.0	3.37
c079384470124c089b0bba7e7800fc8a	4120aa1bbdabdae6cc0c018a20c7f703	408471598a1a42cb5f088e8a3bd0bdfe	2018.0	2.0	11.13
fc17ddf2fc9e4cc382745b9d4fcd8b42	4a41ba77f5097594e403d46d3e0c7707	5032404847f64ac3c6f5a6fbc0af5a0a	2019.0	2.0	2.93
a83087e0f4d4403eb643ec2182a9eeda	4ca259c50bfbf371d04a80b000751954	fd2f3a45f6dbba76e158352366fee79f	2017.0	5.0	2.55
e3cd2d3d285d40a58ca9a3009d315fc1	4f1334fd1ae1ff8a61cc487ebb829d09	bce8ded081ad355e06bd984067c29c64	2018.0	3.0	5.46
4e1c693ed310414b9a359b2dc1acaa2e	5f5b8ba238fe073fe0bcd8a6a03c23ed	902f17915fa31dac84a8f708661065bf	2019.0	3.0	7.3
267ad8b784474de2a63d9bf19a08d3b5	614b715d3ece4a3967a317dcda8a299f	4e8ab5e680a44fd668f01322de824b8c	2019.0	3.0	3.77
486cdae9770c46c790295d6d64947b3e	622d42dc5856d9c1aaaa9a1477a1881a	ef34e4c2816692893fe07b55e9c0c24f	2018.0	5.0	1.93
ab38ef578ffc4320bca03fe8afb54eea	67a0caf47df909bf74424c787b424927	b60ad6f38c96a8f884daf565f7e1f805	2019.0	3.0	8.97
d9d16da17d944cc0adf1a091f5da600b	6b1ecf137ebb95bcd52c93bbafbb313e	902f17915fa31dac84a8f708661065bf	2019.0	2.0	7.87
1c372f49696b4d7582e5e73d90623a7f	6c3feff1dcddc7b5be7917ac53291341	6dc4e43e5861007f9a2c260735036c0c	2019.0	2.0	12.01
f835e3f9d3374a74aede3627c57fd24f	6de7b3c979437b627f55ec3a63576aad	46523c03d76ae5a9550fa87347a8d6c4	2019.0	2.0	5.18
7488e86d40994ccba6b3b3a19dffa318	7c15a49afe6060be238123adfbb77a10	790359c2bca297f11b0232dc201ec8e3	2019.0	4.0	5.87
7536278090a94c22be89c4fc79350149	7ffeba6fd86faae59a72a240d07140cb	1df57c2675c60a0ac4c5e40f23ca2bc6	2018.0	2.0	7.79
7c091d6dec354a419c81427e59e69b10	87c4c7634582a1d96c4318f0ce44598b	a9677401350f8b8324d6f231aabeb0f2	2019.0	3.0	6.25
66d6d6ef1db046898d5556376d1b4da6	89ef3fbd9a6bf4c9abd1ab0b8c5eab5d	a367f4ab29bfa2668ea828ebe85d872b	2019.0	1.0	23.41
ab3448cf11184ffbbc622511cfb42672	8b3d81235c9a48530e8b4ec8cb3ec784	add2b8ad3f3e32905219eb56536b421b	2019.0	2.0	4.49
705da9b8371f48bd9481698da3ad7215	8d635ceb7484bd736b9fc4c95e10d244	43d0fb6fdc37a9733b2231056d992531	2019.0	5.0	3.85
20a7a76ba3e94f459391e29b3580bde3	927fb8d349a5a7509057bd545efc7de4	f8ff76723a371690871701d36ff61839	2018.0	2.0	8.04
d4f12e36f4c645a7bb3db25cd955323d	95edacd9cdaef912ebfc62a55e22505b	7a07934adac20d9f3e1dd67e45c3272c	2019.0	5.0	1.26
7de14b9171224efd90657e7bda9b7e0f	9ae9a3e89fd6f61404939032c84c12ed	db64088ae24f1d8265146a0f12c5745f	2019.0	3.0	1.71
11543987ff094799b3fe11f45db9b538	9f6169ca3b3d75c052c07beea8f5018f	ace769f39b8695a2018c591d9da52bd5	2019.0	5.0	3.08
e1e9f599fa8441d99f5d1e6f833c4aec	a76a9db5d747990b98e3cc8e86ada209	c1b0f022870500cd3c3498f2d840cc46	2019.0	1.0	7.39
25b772e66dca44c5ad9f10f06ff1ad67	b82bd81144bb3ad945edbd21fac5bbd3	1ad3e5c176d8c903e7e1e6ba62c8bfa3	2019.0	3.0	4.34
8e7f5beec057497ba53df44dfee2f656	bc97a202742f847d419aabe75f305428	cc46529333b59eeba3c0e4bb64164d19	2019.0	3.0	3.27
316dfc53f2674b498a10bc7102d6e620	bebb4c56c0bf939aa476a44edb093909	20c8b3e1dd4f71372a20d4902d538b6b	2018.0	3.0	4.82
7d39c4fa35294d5bbe6aaafe1fe18982	c0e8d13c3b329c5a13f312a91a3d6458	8590e75d133e8c427b23f35f2cd40148	2019.0	2.0	2.16
62297850e54b4f2e8e9b8879e475053e	c716f61b04610062d627fbe4ed781b16	f638ed7185c723109159acf6effe0703	2019.0	5.0	2.1
71089592d243425aa055df8a5f4cdc94	ca6b6527abc5832aab3fe0688cbe301d	5ed2273195fbe511db332732692ba0e1	2019.0	4.0	4.34
c36319242c514b1f8237884fcd4f52d1	cd0664a32c618bb6eb1363bca6e3a1f1	c758c78ffb41ee12a88aee39028b7ff5	2019.0	5.0	2.94
cfdff2622a16429eaed7b0ec45ae61b8	d0ad8cf6bdd9a7849305eb8e7ca71535	04bacfb0338c7ee7c7cfb428312ab399	2019.0	3.0	4.34
789ccd8b222b4380ae2024196b4f0a27	dfe9f2497b77e60341c21eb55d1396b1	b3a2d7ae4feb81e0b1e9b07b44c4fec1	2019.0	2.0	7.34
d4bc2e64c77b414f80449993f6f46b0b	e64b8e9e165a7ebc27c6b1fcaa17ff02	2e5448b91cab3829d336ec5fe24d9a44	2019.0	4.0	6.22
653a9ebee91c44e6b38468242889e358	f3359dafbbc699f7d0b19a2512a4ec2d	b27153144e30b0cd198336928073c525	2019.0	1.0	18.77
8ce1817a1ee54d5eb2eb568cb66d96a0	f449f63a39d2d464ca14489815b9a0b0	e8a244be5b5ac41c0cc4c3c0ea4dff00	2019.0	1.0	7.23
7c051b9f4e3b4384a063c067ee50a00c	f57bfe89bee38391feb58b7a341e5ab4	cf6e7413b40d37bc4f7b33923b99bf2c	2017.0	1.0	5.07
9586424dafa44eeaba520e55bfa47571	f72c810313594f7b3cee26799f67838a	ab1f1e164dfc51d61dc4db866b62414b	2019.0	2.0	12.76
a15200a01a9143689640d18e180a234d	fbd9dbfee2bae5bfcfe10a72e8b9f30d	2b520b50e76f32242e453f390b3e0a76	2018.0	1.0	32.55
4375dc86441a4289979ec68364f1d73f	fc22fc573c4e382c44741eabcb6aecfb	1621b07b843917f83456740919cefbde	2019.0	2.0	4.48
c48352c6eb4d4f42b8f2d252dcb0b4c0	0472f2af8091de7cebba9eb5ee5e685b	8e11974fe2beecc046e97f19291644d9	2019.0	2.0	8.7
971a3cbf9ea746f99d9f08089b1305b0	0a85cc740bfbbb8f45743c4cade3d1f1	10dbd72846229687ef5e9a052482f3be	2019.0	4.0	6.15
d33ba37f4ba74010aaddc8695874c30f	0c7140876d1643499ae66e9b0b436721	c2d4ed79905e9c08bdfef1352dbed20e	2019.0	4.0	3.84
051060c6d4ca46e2a96d102bb9dcd88d	17f8e370ee9388cf45704c88dee5835d	cf8cb6ff90094fc0038fe90a7cf32a9b	2017.0	4.0	2.83
bf2b628de6a54aefb7ee999e6fe083e0	207a7c5d6dee8da6aad1b08c3115dc4e	f80f83404525e1a7dca47acf7ea13350	2019.0	4.0	2.23
9ec22b8ef668433a8846c3b0ac54accd	2322498e6c5cdb06ef9a9ac733ebcdf7	f1fbeae50544e9babbcac60f420ad129	2018.0	3.0	2.96
b2fc27b2a0c1402e8287701ca15101b6	23a0f9bcb1fd5a26b3a8eb773af0ad9b	17d8161e6c8b72365efc9b527542400e	2019.0	5.0	2.21
d66e6bb08c0440f3bcc55469aec82849	25b99ad6de3e481746b22ffc2578c6e9	7f561eddd23fadc9877a9942b6e7059f	2019.0	1.0	6.66
e2661dba52644772be0e8a774b430153	261ca25b8a197407557f9243eb15b2cb	84ce164cc44fb1e56271ada84d067fc3	2019.0	2.0	5.92
a46b47868e2c4a1895409a1992419775	277aaa034d6df12159fcc2d3bfc83d5b	582c3ec3ef975cd81a4b1975a4bd5d7b	2019.0	2.0	7.31
e89cfed62fd14a2b891734422592a947	294e1626a08f6da1f95abb179b020b25	82092551d4668429d071666bca5b4522	2019.0	3.0	8.99
a17ab53e170a4d75b979335d7ed6aa12	2c4e0fe041f6e87e1d05b8556b10718c	a8aaff4ffe1f30e96155a6d4ca58c16c	2018.0	1.0	58.6
a6eec24013f34fb1ac8e94623b9bfa97	2ec5805558972e4a6db5a9b9654abf03	6a1a401ac03d144235c4dee47769d3d9	2019.0	3.0	18.34
ebc93c5ff0754598a5aa01e636b14d74	39541b5c5d582dc385ef92f815ff8333	7b6216be0095a34d44e5e7875828f7f6	2019.0	1.0	4.36
558e4c63dcc743169876ebc7fefb404a	5b6fee3b68eb455032c6b6094ef4bce0	3454b1b207a0acba5b6e1befb78f8ec2	2017.0	5.0	1.08
be630f7b302c484689d776dba4ef2a2b	5cba6badaeadcc2e3e253be041cb1350	480442a8ef8128f24cafe8ab62487b14	2019.0	4.0	5.14
aaa4fb4d80c941a6a12b7fb92ada2442	66e6f890bf7badd84a0dc4a7f29998f9	cc7601093b2cbfbf7ea8f253791e3227	2019.0	1.0	6.62
b877b30afe3d4967bbb17e3d07e48230	687eeda508546a84296c5aebe6e7a204	af779fc1bfd65a039acc22baf08c6824	2019.0	5.0	1.67
c5e1607d77274e91b4f549d9fe6f101e	694e9575e0e8c40fc7e7b4e5763a17ca	30020114cf15f85ffac2e3744c57b747	2019.0	2.0	7.15
6c902b887dc246c08a7cb7b49cd72c03	6a0c5b8c09d28f24e154fe0ff9ae0aa2	75d51436812519931ff6760fd12836b2	2019.0	4.0	7.3
54ec8d324c9742d08582b9956e9bea4e	6e38219630258a4dfa00aea1d2d6f538	838d387494995616170db5c06891c622	2019.0	2.0	6.57
5f049bb29946436fa88df725c9850b2a	6ffad91aa2c6d9bc6ec09854a24eb12e	005cb0438891ea956d0e0637ef4bb203	2019.0	3.0	6.58
09e033af32d54e95ba7647e433f3deba	7c1211a80be53eeb056db8399a54cf20	95dec8282c193f871438ca5ff9b38d3d	2019.0	1.0	30.94
fc1ce0db02c446de953a1276e3fcf304	8105ed61135665225d6aa459f358f1c9	178abbae884c8a7f821946b4cb5f9cfc	2019.0	1.0	7.73
9657423ce45642709f02758372845d71	810c735c71177b9f0cbd55e2889ee724	2ae0855d812f9f7904a6e5666ca7527b	2019.0	5.0	2.97
cc6c84a59d954aa98b05d30eba526690	9cec326b1ef78e777126f7d370281c8a	f09f9b14c68d03b3d5136f0a12eaead6	2019.0	5.0	0.98
5607a9eb1f1f4c9987bdd88d5f71658a	a4c48f5062601078e318a343857c8922	f2c16a4515bcb85434a609f1b8e0265b	2019.0	2.0	3.61
9a7d4235434c435095c98abdad2c416c	a5753322f96e570700bb540911400988	db64088ae24f1d8265146a0f12c5745f	2019.0	5.0	1.11
d8412d1f34e94dd0a7701ca44edf26e0	a583adc4fc71a124a5e3613bacf84642	f5d23777221d646e33a25c316edd1c33	2019.0	5.0	5.58
5ce2346f96e443b4be2a6038f72adedb	a7757f4ed27e441e04252d85daa05a34	dae181490d19fa9d6ccf9715d4c55389	2019.0	2.0	7.97
3686561998bb41719adf165db55950b9	aa4ebdabe95854517bb20e210aae4071	5973d793c285f3fe56866e03a90ac665	2019.0	3.0	6.74
c84a5a695fd0416c9fcf1f0e55d9d3aa	abb3e6b71df390d99f928098943cf7bf	5973d793c285f3fe56866e03a90ac665	2019.0	5.0	5.47
4c7a08a512a349e5bb5e8a4a523c069a	ac117c68a107f9a6cbd31976820edb5b	8f1f856b0104b506396f590d406a24bb	2019.0	2.0	2.33
bf9a34bed03e4294b37c233ebac59a2d	affcc4b0ca818078afddfc10b62ccbe3	9a00a45188a339a4bb7927ba183e6ad2	2019.0	2.0	6.53
31da2026accb45f49d95a7599d455d07	c2d62bcfd80588795ca99adc2edf4244	b0f439e0abcfca21378e8f39e36b12d7	2019.0	4.0	5.3
66effb13ec884fb99f7213e38c43c373	c80621aa04111ccdec765850390d073f	96278e5c76f7617205bf45e07e63100d	2019.0	3.0	11.12
3bcfb557f3794fe7acb159ba5cd7ecf7	cbd496bc3f3788f0d2024d37f3fd03fe	e79c6a9c9c705c1391dd0f1a0874934b	2019.0	5.0	2.1
46cefcf3467f4940898510ef898eb7d3	d3585f387491fb28a12869fb0833c875	08784505d6073f86d6526af4310d15ad	2019.0	5.0	2.58
ffcc6f9007ca4018a23c531743541073	d3ed730b0030468934b8e9b64d440a4a	da8f91134c5abcdf3b119eea35f961ed	2019.0	5.0	4.13
e0cc7559cc464568b6afbb2bfd0315fc	d41f1c8445f8dc41122f10ad12c66859	611e91a5acba9007d8fed5dde19187e6	2018.0	2.0	8.46
464b17fb69284b8184e1728c12a6926f	daa87116b8d8b4891b9daad291b584ef	6a575bf541e79bccd67980fba490d12d	2019.0	1.0	16.31
f7eaddff8b0149758b8f172bb8433b71	dd762db2aeb875de7b6ae5140d61a089	d67a2c2a7b37979cbf82932eb64530ce	2019.0	3.0	1.74
4100fc6964e8463b8461dd2ed8c6bf76	e8a0d8690d4bed27eee1c79bb457a587	efa395c7b6dfef18ebc276f59a165e8e	2018.0	3.0	6.78
1a5e40cc54794abfaf39b448aac0b555	e9beace4734c2d037adef299b872eb77	7942dbb4a322160ba1c7dce1729fd8cf	2018.0	3.0	3.37
3dfd4a63a3f34b7dbd98e7ebc1ae4d1a	eeb5d62d36386a06f13fe12b69d15c1f	3835096234c6310709b35f2db2f9e7ae	2019.0	1.0	6.17
88d3ebdd603744dd9d0728b72d8f848e	f835daed6dab1c03a3377a31e23d0f0a	81104c73a95698a5d7088d04d0824a37	2019.0	5.0	1.87
c8179c0fa24a4daa90747405c20b6c72	0ca7e3a0b61d9a1317962f428935f5bc	bb7c86e6990a48f48f4c05fe86219c74	2019.0	3.0	6.99
d22a0593ad2d471e9e71d5fe38bf7be7	0df8d769313fc0d7af6bb7e601f9d896	883a1020e9a3eb7580c1bbee5229544c	2019.0	2.0	5.89
b80e4f3b748848a1853f53e89bd24b2f	136c94cc76ed52a11510293b3e1f19dc	d8920ae81061b9c96c1b6cbbfb216bc2	2019.0	5.0	3.16
c9f805b5c17842df885f9119ef03518d	2645b0a6245b7893baafc99174fa3396	00b15fb0082edd03ffd18d1eef5de2c3	2017.0	1.0	19.72
231b8a3a5d694a7aa7986758118545e5	287c5b258c737c016e6604084053c9ba	4f50e00c1fea98d1e504b013be88213a	2017.0	4.0	7.09
2195c5ec22b64f08b4f323f5acc1f6fb	2a3e7d588c7aa4dea7356c5044b4aed1	40937b94d7fdb94286aceaf8a4b957e1	2019.0	5.0	1.74
387edf8659ab4be7bbdc52bd1f45b06e	2f48b71455a182112b112571c172b7b6	be1239d791b70888feb3aa3c60272a9a	2017.0	3.0	15.79
11b565a71090467db5926ad08a22355e	303ad495fa71885c735b42c279168834	dae5a5a1bd71b9d44d32dcc1eb6d49c3	2019.0	1.0	10.67
c45677b1bbf343b29e6ea4779444a47d	3136c3fdfc96e4850003b60b484d92c4	67f47b0169f00fa59d9ae3179e33c8bf	2019.0	4.0	3.41
3d5cd32c88614f2a8ede8ba26892b276	32be781507341eec6d9ed37c577a11eb	89dcdfc8a6ad075367a02efcd1549f7a	2017.0	2.0	2.52
75b2c371168f48c3a6597a9262575cbc	34c44cf5517f2c42a3fabfe1148899a5	9d121d3fe288bdfb17e32e5c5f9bc142	2019.0	5.0	4
1c54fc5ba741447e91f78ef05bdc3b0c	38033fd83222822d375663b76f128608	c4e37baafdcb299155c387bfe1a7ed76	2019.0	1.0	38.58
ce8564d736a140b4b2c28b4a9e76cf0f	3937d00b709cfd7e371dcdb60ea14b0f	fef97ba75928d40cb7edde2984640453	2019.0	5.0	2.64
1517b69e29a440059fe140dbe3fc746e	3955a7f5f920a198dfcfc405bb25ccb8	beb437a278930d9d78571dea1f81ef37	2019.0	4.0	2.48
e873f641eadc43ac9245b24d200b7f29	3a4ff171e6a8e5d0ed6949b3a3afde30	416448117d6a45a11b4d65295b2dffd6	2019.0	5.0	2.78
64355ed2fe8d4040b8f18004f99480ab	3e06c20cb3f8f22ad5ba3ff1b8e066af	aed4101f404bd75dff03820fabbe3cfc	2019.0	5.0	5.09
7e94c19bc4904807b481bf97be20632c	3e1923ac604fc12b3013fd3abe9958fa	039cfbee5c5cc023b3d997057e928883	2018.0	5.0	2.41
d3403a3518654144b6d941e9cef07275	3f5087a342ee95afef8c67d909279138	1daadfc0499f00e31d8ed85598a607ff	2019.0	3.0	5.41
8136f6c63fe540ef8202d8459e96d354	408032daca8a049ab02a175fe7cc31da	0be5cf81149b64cbe088ba3b67086718	2019.0	4.0	5.24
355ff8f829fd4468bee043ec20583086	4257af52635d1f62e46d3df6696279c3	c4998fc69f8d1e064c932d4b3f717b14	2019.0	2.0	7.1
d561d8a39978490ca0a3c402b0d3721e	4eaa2d4ce5a858d94317d0395e527398	d45a1c72c714a31a56a110c8a7c24984	2019.0	4.0	12.42
5a7751b457ca427dbc3a22fe0c560ab3	539c08544f1d7d6a307d15b44a0fb7f9	a52ae41651287a1489da45d04d1b7360	2018.0	4.0	3.9
5b3527b4e43d46bcb3ea446b62163cc0	5b8d08d7401ba77131bd6f0d27f4b692	d4a7b404debbf727bd49efeb60dd4431	2019.0	4.0	6.95
e93cc9cca25d4c6ab650e659efe09683	62b38e15184da797b83d4220dfd13eb4	ba709bab970ddf97583a596bcd7f744b	2019.0	5.0	2.65
f2001def7ae94bee843ac5662d8aff51	66e59934239be24ad7813ff2504b7642	35d76b09e9da30711eb1fdcc7457fd8c	2019.0	1.0	2.61
93a7b9aabc454fd886c67f6b5514d305	68be39c085a41e597d9d99e114f49e1a	035fe6d83da1bd939fdbb8d8a83d7ef0	2019.0	4.0	1.68
e07b41cb193e42f295c40b2478f946dc	6c17daada6e045748521100d425303ee	107e5fd9f144b1d99bd5fd80931fb59c	2019.0	5.0	1.57
c82381e629e540dd90c3310a4d2c1f0b	71cdbd64af04b8cf850e05f153ece1d3	fee83537aa790deb70e423eef355307a	2017.0	1.0	44.27
1769bf25ee2e4208a67afc3d20716f1a	7202fd36920c75a1a6bd136829da2461	005cb0438891ea956d0e0637ef4bb203	2019.0	5.0	4.63
69aaa8765a5b4e3ba3740f149d2948b4	7a007a07ab5858ae9db172c7f1deb7f3	c758c78ffb41ee12a88aee39028b7ff5	2019.0	3.0	3.91
4ff263065725448eae9c148555b76266	7d44942e5051a03ffe0424bc4895abde	3459f12a19b49656419e11982a3acefc	2019.0	2.0	8.75
4fb197485a454316acb2bbd58c620e86	84e3cdb1d4f1d4c6aaef9797a049102d	d26d57ada12d3d2822758b9dcc5a958f	2019.0	3.0	2.04
e8c103e4201c4f5d8a23c7f875050a99	88c0b373e5c254d22b5005845a0ddd95	8d30e1469a3ddd5278708c0405f80a80	2019.0	4.0	3.93
1a74784f8b5e4fe4abb1459e4663189c	8961e37f4528481b9b205a82fc125eaf	9bae0389d373f109e1e705d7cfd480ef	2018.0	5.0	5.64
