mc	gpdm	bgnd	order	bl
深圳毅能达金融信息股份有限公司	300096.SZ	2018.0	5.0	3.7
湖北长江源制药有限公司	603439.SH	2018.0	3.0	22.45
湖北长江源制药有限公司	603439.SH	2019.0	3.0	13.92
爱茉莉太平洋贸易有限公司	300792.SZ	2018.0	3.0	17.74
甘肃第六建设集团股份有限公司	002373.SZ	2017.0	2.0	1.96
甘肃第六建设集团股份有限公司	000779.SZ	2019.0	1.0	8.49
福建建工集团有限责任公司	000797.SZ	2017.0	1.0	30.82
福建建工集团有限责任公司	000797.SZ	2019.0	1.0	11.58
福建建工集团有限责任公司	000797.SZ	2018.0	4.0	6.56
第三位	601558.SH	2018.0	3.0	5.03
第三位	601558.SH	2019.0	3.0	7.17
第三位	002363.SZ	2017.0	3.0	6.1
第三位	002363.SZ	2018.0	3.0	6.07
第三位	300279.SZ	2017.0	3.0	2.41
第三位	300279.SZ	2018.0	3.0	2.02
第三位	300279.SZ	2019.0	3.0	2.23
耀华园林股份有限公司	000897.SZ	2019.0	5.0	1.77
苏州汇丰圆物资贸易有限公司	002652.SZ	2017.0	1.0	13.75
苏州汇丰圆物资贸易有限公司	002652.SZ	2018.0	2.0	5.53
苏州苏全机电有限公司	688218.SH	2018.0	3.0	2.88
苏州苏全机电有限公司	688218.SH	2017.0	4.0	2.59
起降 1	600221.SH	2018.0	2.0	11.73
起降 1	600221.SH	2019.0	2.0	10.28
重庆八菱汽车配件有限责任公司柳州分公司	002592.SZ	2018.0	2.0	17.89
长沙湘计海盾科技有限公司	300810.SZ	2018.0	3.0	9
长沙邦定电子科技有限公司	300800.SZ	2017.0	5.0	2.65
鞍钢股份有限公司	002667.SZ	2018.0	1.0	9.17
鞍钢股份有限公司	002667.SZ	2019.0	1.0	8.91
鞍钢股份有限公司	002667.SZ	2017.0	2.0	9.27
鞍钢股份有限公司	000922.SZ	2017.0	4.0	7.07
鞍钢股份有限公司	000039.SZ	2017.0	3.0	1.85
鹏博士电信传媒集团股份有限公司	688158.SH	2017.0	3.0	8.19
鹏博士电信传媒集团股份有限公司	688158.SH	2018.0	5.0	6.85
