uid	startnode	endnode	startdate	enddate	title
6d976cec03cb4d27a2140c3186018ce5	0b6cdcc62ae51e2458df5b44641f742f	7a6712270de4a4a41df1d612da67f8a8	""	""	总经理
b9a17b54cc4a4e97a18b802982ca817f	0becaab9f1e63ccafaac937c4988083c	a9b57c46d261b7f2e935077607652c6e	""	""	公司高管
f684634fee50438b829df5a22e55f2ad	0f91190fda250001a09f45c949a7cbdc	035fe6d83da1bd939fdbb8d8a83d7ef0	""	""	公司高管
daacf50640104aafbef5ce0159dcb8ec	11da8a7494197983c785808f330cfa98	dbfcceb4e5aa4342a285f5295ac2e13a	""	""	公司高管
7df0850df4b14acabdaff9197a89cd04	1350f5fe7a3040d0a83f5772014da8e5	7e9cbfa69e57df501bc1e3196acf8598	""	""	总经理
8c8e1f5bab834d7dbad94ba73e83355b	155428289ab4046e508635358b367ef7	5831f49f01ddc1e280d5035ee0dbdddb	""	""	公司高管
8e138caf060e47fdb355120814e350cd	1797a299026c8775c480c18c9bb7cee4	a6474282cc266cfdd9651819012433f8	""	""	公司高管
4ecc07ea74f946c9a79b17c33ce1a19d	17e5468c86277edb8e80f70e3d3d2204	bd847b7bfbfde8dbd1fcb471257cc99e	""	""	公司高管
53e942b4a11344b6adcf570669dc8940	1c394e63135e25ed661f8b5d331c851b	a8583b07a9cf6a5c19b1886b4bd43740	""	""	总经理
358a68f613fe4233aa8f2c32a4ace5df	1c54fb89633fbe1d23023f77fb9cb638	2a6c42f2243fad6d34105ab5d5b6fd71	""	""	公司高管
4b1ed89b76574ff1814a27664cc7206e	1c7386001e0f49c44d8e6c8fbe30fca4	c0c829b30931f7fe054e1f56c1141e30	""	""	公司高管
e9b4d218238e483391a10a91936ac8f8	1f6367598cf3b708cd68594f1f358f0d	be6feb291ab23f450a769f161008dd16	""	""	董事会秘书
bd210a7b574a4bd9972e138ecba83245	1fd5fa4bf6a405cf82b3a11519b243ed	490118510253fb95e32a632f3e20ba72	""	""	总经理
67bc707e2bb84755b391a537b5a8b28b	20733065de7a31b1443cc25131bac14d	b605ebf3eb6f353a7daaa8dd71f9df61	""	""	公司高管
a88dcd69857b4ec7ae2f33e3a8fd1e14	211fd3111d991d1d2d5b5aa3da515191	9f9280d7707fb580cb607c147b650152	""	""	总经理
47ac78f5115743da8344690d09ce04d2	22e6aa24d63f7560fd2d57d5dd92363f	4b9216793128451d43b7a273da05d83a	""	""	公司高管
cc0b51d5214d4dc4a3491a6203bd1e3f	22f9e0e87ab1fdbd0a2de68bffc5c8b8	ce2357373a0b707ceb7c9f3402c16db9	""	""	公司高管
fae4b25d1cbf4a7288bb7741a8a0dd72	27d38a742671edc03f146ea04f3fe70e	ecd0910614d99095bff3d85bea47c377	""	""	总经理
c9d702b283d647af810240f5a029fb58	2ab551010d92bfc720ebf3b7e1d7e422	1ad3e5c176d8c903e7e1e6ba62c8bfa3	""	""	董事会秘书
4b685bff0c8f4bd79e56e1b6e4a3b35a	2b96d0ebe8c8cd2bbe32cb7046a3e760	600c3c8a78b57ec2dd6386fbe536f23a	""	""	公司高管
79ea123c62b64ea180878299c6fe3074	2d36d8b010084915705000f03914eaa0	e72ecf892c044adf2f73e4d92af6532d	""	""	总经理
990ff8ffd6fe43349ed31ad5aa3e843b	31f4ef4efd6b9cccf7824c2146db512b	aa3c21b7cc62e5e69e68cee93e5dba7b	""	""	公司高管
f1f0c0fbd99a4734adcf3748216d3ba4	32acbde283fcafbf495b51ed9616e91f	f2403bbb9adbbfb5cd580493c7824d5a	""	""	公司高管
0df560ff104b4b2980f3e0ca250f87a6	34a1cb6caf19a9a13808373a7849ea50	91a6234df9e79b7c8aa33ad8d81d2733	""	""	董事会秘书
184972dc60834ed0adc38d2bc5a1d59c	39154055802744974a6994c7dc1a635a	0566b6349e838fb70b47c06c83d0554e	""	""	公司高管
7fde2ef020c14355be101d46db158c4f	399992b2b94aecb6bdd00f45a5d31c03	f046b70c6bb548b39d8d94eb972dfe09	""	""	公司高管
e9f34a9002a040218b4b82eee46f389c	399c36e74175bea10955e40146c36b72	519a466f79690260c53d766ab16ae242	""	""	公司高管
cbf6605c2f3c4b32b1d4d043f6b26318	3d6423c5f2ce9c587c7744785d395d94	ab3ac0012dea52530604b3618bad5d86	""	""	公司高管
0276a122621c47b581aae0c89838a220	3e3c752c3efb1921e78fe1a908b130a5	78f2682aa7af967c6935a007ff96f514	""	""	董事会秘书
dbb5af057e904eafba422fbe52260f0f	4028b615ac46633889906faceec38e0a	fcb928162fb43f7cf09dd52a0afa9984	""	""	公司高管
0537452f37284c3a957e94bd03629106	40f21d294cb1c3401f499b3c14b8a5cf	ffba44d4f393722f9edd2f51a68f62a8	""	""	公司高管
e6bc34affa4643b1a9c02da30da41253	414434bcf3d483682b83f30af71061fa	b5516d92f609ae39cb62a855cc7612fc	""	""	公司高管
396485453dbb427eb66cb53bd06eaaff	41c5cabf679597748ac3b07d9b21bcc8	e6358d1a69961145cf3b0f981d60465b	""	""	公司高管
ac115e1993f9423d803392223f517c1d	427f4d48e392e5c8b3afe99047497598	e8ad5e200f9fcc307708c8bc4f7c24f7	""	""	公司高管
ec9050889822491c867463318627e5f1	440356eee805bd0c586310d836d92e7c	7d3b8a56c7013de087001c29d8725eff	""	""	总经理
44ba0903ff624e26b5201e3c8cd7642a	48aabd50f630fc7cfd7a4573f10507fc	d61047e2327f4bfed9bf9a139318694a	""	""	公司高管
ed85c4e024b74eb6950c8718d11a1daf	493e6bdc8e198b766d5128db03e1ee59	4b1bf8cb9dd798d871e82b5cebc1777b	""	""	公司高管
a7d78664049d4773a5b11342e66b06b0	4b2743db4d3aace191d20a201e5b4a00	db08a216ba52f4ac1496b65f55b56989	""	""	公司高管
a35ad1b98af548249ff02284b7c3bd20	4cb525584fd9ee52866c7e917f5f5e59	ded3d6cd229b59359cc340173c22b516	""	""	公司高管
495ad9286aab4619a72e614d60a39b09	4cb90cb663cf44583134fff2d096713e	c0dbcb9c94bd1f7a49bbef12a2417446	""	""	公司高管
ecff088a2af44dd2b9596d8978ae971f	4d1ebb87f2a0d9f783f0d6202d0a5f47	351794c623b3ce44d59e859e047fe2c9	""	""	董事会秘书
871c9dcf9351493f9fd34be3ded593f6	524f35e43aadd330e1f7af465c2e3cf2	a9b548b06b83697a36e6ff30f1e7861e	""	""	总经理
71b22d0023f54c44bacb918a37a62e0f	52ac41fa7a7dd3ceb160f3e42a23a34a	099719734e487a3dc1325511deba7d0f	""	""	公司高管
0d5c6f25db6d40178a1727e15a2b333c	556c9df995a581f6e4870d016fc71b06	05cd95f8eacacb3db0d013e50d46e671	""	""	总经理
b2b2cea9866243e5bb22e043f0a381d0	560e454c7686ffa875d317e91e3fb978	bb263d6424558ac53d40c60e6b07cba7	""	""	总经理
506c38966e304b3cba81ea69449998db	583353aa9939d9907ecfb60f1a947f6b	8fafbfe4302831866263a0d8223408e2	""	""	公司高管
9d1bab625ea54e50aeae3e03b12ff89b	5bd9e21ed867e7a9d3a06f49b5809588	2ed2788e38e26ecc331091c5b4a1655a	""	""	董事会秘书
2259e628c8a8478cab24d2bdefc1c9b3	5d97b76b640acecdbf4087764df4bad9	c51a0de50cf0d6b3e58ffd6bb00ab33d	""	""	公司高管
1584fb77c8a4407bb7c0b79361a54529	5f403acb903262e7c7415f5e5362b801	caf04d8c08e0308b05136acee8d34334	""	""	公司高管
9dcad4eeafd841038755e4077ad67b01	5f6977dfb4fb003111adbd2fef4ce1b3	40b82c058a2be4b344aaf546e38c1c81	""	""	公司高管
82585f02681d4eab9f3bcbbba9daf99d	5f8b0e599920230cc86e78d151c21fee	951243d4d26a19106060b8a86bb3da97	""	""	董事会秘书
23f96389312c47d6aa76ed250f6dd6aa	65a29c63551f10f488f8eed793e6f7a0	ac1d7b8ff9a7c60d0c877e6c49842a8b	""	""	总经理
f761ffc3ece14e1abc80f789940cdd03	66273ae31d65962ea5499b355fa31b69	999ebf732c8550ca426a3e8cb07f7a12	""	""	公司高管
6b1c08ba105d45c18067b5e33bd8ea47	66b67ebe102028e79b6d4f65610cb5ea	d428d29e8dcc668137e55ecd5e3eab72	""	""	公司高管
3599d1b7f79c4fe0a85d9145b71bff3c	6afec678785fa6df86c0b7aead1c9efd	48376a1afde01992ded31afead4412db	""	""	总经理
30709403c79040e49598e484c9cae37c	6bb3e417d53938789a82600a88b5868b	61916ca3b4cafc1db2567f770daa5f07	""	""	公司高管
b98cb99b9ddd43fabfc7bbd978946fc2	6bfd7307ee94720c98ee05e09fd74857	b99d24ab3ffe78a35e622216cf836605	""	""	公司高管
4c27c7cce6c64877ae018630c8631f57	6cd303d9eedc6746028a98710d927932	1b568fe03ac2a9a375dbfdb38c636407	""	""	总经理
cf39f63fdf8d4295990ede0b7c44dd41	6d746fe28b615e0df6cc0681617c9556	369fd722cc3028cdb83e78dff29e1cbc	""	""	公司高管
1bf78525834348fb9ad069058acbe549	6ec2cda32602b31661b007ccae0c652d	ace769f39b8695a2018c591d9da52bd5	""	""	公司高管
f51f4d0c6bb643b180e31aadf95efca0	701b5e13aadf5be569980a1d3b52c91c	6b722e624d0ba7b8d8511f97a4a6e728	""	""	公司高管
7964a92cd8bb4a3fb8aa0047d79d9054	713bb95f56920c9e5fef6163250b4f79	6d497f72d67b90bc2cdff61a91365ba7	""	""	董事会秘书
3fd20db2b820432eaad1429d3b70f5c7	716ecded6e931e0f883507c5455595f7	66b9507aef907ecb482a6199f15fb398	""	""	公司高管
13733c5e6b4c42d7917f244b8f53bdfa	7243c6a79910cf0fbc64bee5d5fe47b3	bc14faba5e10273024cb801bfedef3ec	""	""	董事会秘书
f2cac4a956594d688846427961b52a5d	73d90e16494f04a5b27497a2680d664a	28c47c52966b63b26efdfec7e3ccf8f0	""	""	公司高管
ae109f79c4884bcf94cdda64f1f1f141	7500d6aaf77d961ec7900a4336823d88	35f8280a9df2888b6eada83d01cd9f83	""	""	公司高管
285d993b00814de3b0a3e0b19cb54bde	754a1f2b21bf7c1e9ec0324b67e38121	b7d21b96fcc940674c7eed4d7cb220cd	""	""	董事会秘书
31221c45bc4a4c6f82210740faa8a672	77eacd8934f8d25d7f639337365bf615	b7d21b96fcc940674c7eed4d7cb220cd	""	""	公司高管
d93c57f2e9ca48a9ba22ed9f3f1c1e40	7b31ef19c00194410cda19b24e1e35e8	32ed0a6f5e417fbb500e2e60118f13e0	""	""	公司高管
3ae207f5dd0647a099ee950367a073b7	7dbf6286991187ee80ddf6e43ab4ce25	d2069c8770d78b9123d7bf0de74196a6	""	""	总经理
d1c6ce8d9ea240f68ae82e89a3f2e108	7eb3417cb7d670366cae77478279e8c4	e5bfa844cccf904b460b3e99bacd4b70	""	""	公司高管
02dd8257448e4e94be88b2aaf810861a	834ac86b404d54baade876d502b71576	6a3a463051764037c5b4df8410000477	""	""	总经理
6003b6f26b9a40588a9b32663443e2b0	862226b910b1bcefc7623c4c5c451b2a	e21671e0a7d5800c5a8838f1b125d62f	""	""	公司高管
2081e081b7ff4d79ace3d89c34b2c82f	8695d2a4323cc36f408b2314422468e0	5831f49f01ddc1e280d5035ee0dbdddb	""	""	公司高管
c5392ba2f8534b69ad77fe282160a423	889f148a72848f6a2825dfa028b0d923	0c28c081c950f386042c4fe201dc209c	""	""	董事会秘书
4887d17c6fe24fd0910e5b592f3b01c0	89d5c5320dc1042475d561512d7f15d3	b39be5c83d0df4e8e6c04de935bc6338	""	""	公司高管
95cb5479c1ca49dc8938bf84b9a81cfd	89f9d4ac8c00d2681e82f6a6ceb17da7	0a44d1a147fa3e54e6a3e1987b59103f	""	""	董事会秘书
91a460b06c9d432f9be9054113d502cc	8aa6efe639113a359570057d29bf24fb	254338455bc1407cf19984dc2122acf2	""	""	公司高管
1dab8e24292448d58bdc2f6188076acb	8db6aa23167d3642a8b6a28f66ca4339	48b2fefc4b061f7a3249c5c41f98e327	""	""	公司高管
ce7a9e158a53428f913301a87b90b2f7	8dc7f64a3196774b09bf47c67bc814f5	eee5b1b876966cd39620924619d6b046	""	""	公司高管
5b0cb1d3455a4cd5913615a2aeef9b3c	90f5a5c830f6ec895efaa9a86aaa0391	065916bdc57e84075f8d36b3f4cb0844	""	""	总经理
53a34b225f254c9fa727dde2fadeec5a	9120206d653e1e3c77cf27ec89f7d114	98f81da468c5410f447a214fb2c8ec1e	""	""	董事会秘书
d1d2d5f0cd614b1a93a283997b0d96d3	925508412526e578801f0a726b335795	befdd248835d9dd5b1e71737d3740a5b	""	""	公司高管
1f9f7c8d33d24e56a5f5989c56b09f0b	92e36dc96d01d107b6cd04e353bf779d	4b9216793128451d43b7a273da05d83a	""	""	公司高管
1b814501ff844e4da1eb0be8d74ab603	932d1d41537d8e292ec6c5da093e8a83	2b1921965675a1b75bb90b3f5db20c85	""	""	总经理
789e4f25a4e5436c902754d1fc47347f	969d79d0221f36ba8fb05efc8db47cb8	1af32c8fe6eb4bf997e9e0374c9c4d9a	""	""	公司高管
157a2d50f70b46869d6eaa80331eb6aa	998377542777041b7ad5c1cd46216895	2ac967b7ead0a6e8189007e7adc06228	""	""	公司高管
655ec912205d4f26836414df0e4e3c4a	9e9bc972dc5e21fa7050373f57c9937d	e80798dee63ef87eaad91faf6ac6b75f	""	""	公司高管
095dcf3c11904b2b953408dc702a9ee4	9f872f632a89d82689d109bdbdab3683	0bd9a69dd9b0a1992f3ca88d573282b0	""	""	董事会秘书
1c8acfc55a6a42d6877e1d8bdd128df9	a2a0e69b786f2c43a7a33497a3d93400	b3dbd2b9e755e947870f9176ee4d363c	""	""	总经理
aff53cdb73144db098761832ff14efa6	a2ec57c6a8b7148e057459c956310b1c	b57c1ff0cc386957269b9ad388d14915	""	""	公司高管
fd3d1e52180e482fab4336ac80ed7a65	a43ecb789efceb283e81045bcbd78d9f	3432071b7d07eddd6bf603fee335685a	""	""	公司高管
46bf62393f3d45ad9b962ee82bc2293f	a5400d11b58107354948e138b74f276e	26b77ef74b4bf55545be37313a6f146b	""	""	公司高管
c211a63cb55d409ca5acfc47610e9816	a60c287e355ef011425da2ecceb6b9c7	57725e8ee5f0b490114fe61c3f4b7e5b	""	""	董事会秘书
9fb2ac8d02044bd7bb52e695946b2b98	a645c2d2db8befb2e3c82bdc1e927fbd	c186791045ee07c2bd909fd6013bf6ff	""	""	公司高管
31c3f9f5592c4653a1bb21c0a0c7f033	a8eca9ca4aa80b75b65b48809f64310f	67515523951aa9b4f375fc3e9de0b79c	""	""	公司高管
b41db74253fd4c2fb51978d9c265b062	aae208ae467c538837747e97bbcf2893	9063c773eddcf004cda12f6310c68a51	""	""	总经理
fb8cd48e85d840f5a8d8272fc3c40084	abef9812eed8624c75f29fdc9a1e2caa	258962493669007c40232bee04cd60c3	""	""	公司高管
05cacc3665704243923eac5b33897b21	ad5bf083325c3feda42ab129dc3e7f73	13a5c77f434e5017e5f157b56b7db5af	""	""	公司高管
b0fbae797da5432cbf28c6f70d88ee4f	ada85410cd617bb8699b059faf464c69	bc4e8d60926cebd70ffdd6dddec172b9	""	""	公司高管
58e811e154ca4a0b97ce2fd99980879d	b5452e26427abe43e4cee7a988085fe0	5f43d96c1aad2dec8052ba85ddb861a2	""	""	董事会秘书
867d42b06d9c4bc8b498745d0bb46a49	b5b71784306df55131da58e2e9ff1fc2	939a39ba9e951a3e7e82412d6db6627f	""	""	董事会秘书
5f9d3976196947ca95f92761e34b5afb	bf840a203af4744e94eca12e80d9470f	ee8031fab1656f2467bae4ff850c3d09	""	""	总经理
121a5178e23c4203b3b55d3f38d4f0ed	c1ef4a24f57dd29b1d6eeee7a9e56c72	86cfeca182d4f800a0fb3e4c2300bf61	""	""	公司高管
9f86f65bcd3e4e68bad50b249c5872e2	c33c831ca641b1f49023119293338bbe	3a0001b93b05803ec483c1c8c7fa57e3	""	""	公司高管
f827d9ea0b62490ca3cc85604920e2ad	c5561dd0229be93eb20f0bd80e39c999	e5a4d3c55c4de2d2a7c5942afb56d4a6	""	""	总经理
549f5ffae8034ba28b7734e6607d6b32	c5b6f304c9a612f82f3dc8794a1c3aad	25713c7153e24915e7c9b6e9ea60a2a0	""	""	公司高管
c79bc1a7fba74ec9a1d38c3519463235	cff6b119f12238add9a4934401cd6d4d	ccf2cc282d61cf11226ffe6cf79d40c8	""	""	总经理
4a6768415fdd48d29f6ea3e1ffd7552d	d178b3b715ab71561ed03acfeb9f1019	d14ef926411fb3fe774b2d9d8f66759c	""	""	公司高管
724079a2df224192b7494513d209601f	d3a2e733c32d77a8ccc67b5555cdb733	600552d840a782ba8df8fbc6e0c615d4	""	""	董事会秘书
a9b7dd77ab644378ba0f8f6dfee7f4ad	d5b3e9d3e88d4cea6b93e0902559ad9e	b57855a0f9a657038a3d3a1c34d1fffd	""	""	公司高管
69c0b0134fc3471a9e569c3bf8bfe1b6	d77d3a5a2d6baf866acdcb8c048b3cc0	a0cbfa4bd8a4f06c857d2119fe339d92	""	""	公司高管
4df0477bfb064a9e838b6544b0487eaf	d7e1b6919720f1c6c5d0d089c0a9b893	24d2e7493fb73b146c276d3106f6ec47	""	""	公司高管
a0dd29f5d31c454a84c6652a77bd4b5a	dbc9b82f5b95edaddfe42765f54a3a0c	28acd049ff5cf811dc05af06504fbc30	""	""	公司高管
a6a62cbdb3b844d09eeff20f7b434acd	dedf33f1c2d61465e43766567d664b25	32d85de645fe6f456aacfe9e28386c3e	""	""	公司高管
f9e19703458b4d2fb9140201f21dafa9	e1460d6887166c0a760d6b44ae544600	42be4c83a9e83c6618c5b480799a7e28	""	""	董事会秘书
275395b6f01e48b59e09363e41310fe4	e4255bef3ae92911616fa26ba3167ffd	29089f86f6c70c6f6c192ba956d60607	""	""	公司高管
c8e6b727ae144715bb131b4040913cf4	e493e325cefbb860ee842a927489f8fe	460032767af3ea521c78a055be06f17d	""	""	公司高管
d0365050962440759d558052f82344a7	ea6bbca6aca098dd34b5593f2939044a	78e07a4b05449b526079f37f8019fdcb	""	""	公司高管
04835e99ce8544ca9b6558bc5a4deed3	ea8e9d166cbb23c40fec31c1cfdac063	a0b1da4b45ffd548ac1909ba485197e7	""	""	公司高管
250a24cc06ba4eb3b438a5093c01870a	ec2a454b52a0e80559a88fb3ddc7e5be	23a8028df020d9f299c9d161b992c958	""	""	总经理
1298f9e5b70144c19141cacbc91c4a94	ee07279cc03dc866d9631dd1948f840e	9e18bb8b20efee69e88c69f7bd902adc	""	""	公司高管
8f671229516c4e6790a89ad8c4e1d3b8	f2f1f0e31b32e3cf3b1c359bc4fba65f	0d67268222574c6e5d42eef046f26e86	""	""	公司高管
ed82bc21455145ecacbbe84ff077e04c	f6d78b45d2984bbf24aae2d2247bd7df	3fbc0e5653bf5d70fe4186db979515e3	""	""	公司高管
e8d6268686ce41e8ae9750e46db811da	f7aa23a257e38f5f1c7a34fee55c3add	be5fc6f97529004de88734840370667b	""	""	董事会秘书
01ec52f3d191403da3722713c7474db6	fac85d3d8f80778dcd6abcd458f3600f	7abb9e87e463350962feb521b912be7f	""	""	董事会秘书
75338f79ede642979b42616e0f5dddce	facd19a0a3437b035fe9540b99f6381b	db65ad1ad17ab583e7a74d9a264c1920	""	""	总经理
91c812f21da54e609b429a1adaf113d8	fbb92774d0ea14c0eabe3b3e560f18c2	06939526f6157f70287ceb0f4b576517	""	""	公司高管
6b01235793a14f9ab45462986700d858	fbbfa15afcba80b4d8672884c4be1371	c5c5d2228acc0973bfb193b16c9b1346	""	""	公司高管
a3231d5c42ac4625a0aaecfcf1a94169	fd319b3b465a851d551a074158428291	21c283a990f6878c729e9c3d1ef95ae7	""	""	公司高管
8d049d583e6e4630abc888dabade1523	fd4227183ad720d262f636ece13f5ac3	f2076603ab0db126f8c92a1823b3045c	""	""	公司高管
f2ebf8898cee48c3af5e2a489d9ac4ac	099133635b67af9b50e5faf8aedbe055	d9c87f04f659580da6ddada1b651d076	""	""	总经理
9d30361dfcfa4409b9db4b73d66977ef	0c547133ec04da7f5596b7a174c4df1d	107e5fd9f144b1d99bd5fd80931fb59c	""	""	总经理
0d2a81a08b544705aa6bded829ef521b	0d9f155001f679be4cc883788ebca9d6	67c4ed531a06a640c993c37c97d25f19	""	""	公司高管
45ac98b9a5ab416c9980288ad389e5f3	126eb59929e0fda509ee89149149d3fe	ef81f75f45dcdbc083515cec9bd6239d	""	""	董事会秘书
657d3e6b4c5e4e96b23b3101024f55e5	1378e7380664710f9ccb94a133ac6d5d	892165ae3cfad24f6a6853081b5902b3	""	""	公司高管
dec3d891f1784d4c829be25aa9392dde	14b55975860296b483a6438c2d6106a2	82d677da65c096ebed9adbd3c4261059	""	""	公司高管
93cf8cbf220043e39c0cc395d084fd06	15aa0af66338b0dadee89806c06356ee	55041bd6668c91b6758a37ac1dd30d10	""	""	公司高管
6d7b8bbe7d8e4f26b7796cd8f77aaa2e	17512197d8c1133dccc68754635df64f	15e17145242573414a0c68211c2f0a67	""	""	公司高管
28ead58c008f41608fec6146c99fb275	1834f3b02d70a153521a9eca061713a6	7eae390e69a7197d915b8523012687ce	""	""	董事会秘书
d4c2c33633e34199abb3ef5db82f4655	1bb000f66664f4891835bb13892b0479	8ba55265efe0efc831e529ccc5d2a026	""	""	公司高管
0bd4bc75af134336a367dbd4564bcf46	1bc7ef20d9626a4939e08d6c92a152e3	8cd0ef229145901a5f4b31f57cda8ac0	""	""	公司高管
ee3d175ca4cf4fa6a436622bc94d58f4	1d9b203ab7d7c7575291d9f028f59ead	c8ef58998ae5ac322eca92d360fcaeb5	""	""	公司高管
b9559cad7f9f41bfafbff42dc507ec5e	1eb386eaabd3d222b600ac524d956f3a	49e932cd71bfaebe963f64a9ecdda66a	""	""	公司高管
36804a59fcaa4568861955ce94696a2a	1f2927861fb4267f12b7c9b2b2b236a0	06a9907d629da29393e88db483e7dbe8	""	""	董事会秘书
d81f6a1ed4284db195607e496f623bd1	1fa5a07aa7ebf28a02730c3ee4d03dbf	42e2b0dd514affbd9d73eafd32f078d0	""	""	公司高管
c027343b238e4ed1bc233d3b959f8f70	1ffefd6db473f1c6d12b68dd8f447b8d	86cfeca182d4f800a0fb3e4c2300bf61	""	""	公司高管
787c8aa576fc43e6a6b8fa609a2ecca8	21a4e129742cfe951b6c303286de41be	aa5b3716abdbd009172b9b8fe8bab730	""	""	公司高管
870c0334cc914b688f80e0e426498889	24481bd55a8f3aa6ce172ee263fae7d7	cc159d5b3b03ef8e2bcfd902b58c6b1d	""	""	董事会秘书
9dadf3cff208469eb8d4eb1764214f83	267121d2fcc6c95dae0408eaa58f67c4	f603050227dcaa14d57965d5c29a99ce	""	""	公司高管
3fe4907e565f473883c9cc8042127197	293e3b89e7f332c43e7a5952dda6e0ed	5f5af1f9436197f13315516d8c8a3bab	""	""	董事会秘书
ed72ee552cae4b4e84f62f714c0b11af	2a667d08fdaa2098343c486fe5a858af	f14a5925cca548685b37fb92c8765fb1	""	""	公司高管
7c6e657713bb4045995ba7a25b57a48e	2be71a18b973444fc24d7c8bc4ee4649	c0132de482873089fd4792c1b4f67e72	""	""	公司高管
7399d3f38884454bb7c9e6b966d21174	2bed882815e8a6a0db695841bd1480c1	28929d3a5a05653788e965c3f43310d0	""	""	董事会秘书
ac9b43ce49de4f97b847ea3d584f1133	337e3ba84ba28c52692d1f0888a32f9a	d6eb2e2c23b6150a164e8b644ae90aba	""	""	总经理
9b7dbc8459224cd0904c38e7f8ba5c3d	364747d995c6d16f2aa8a30bc0fca04e	a367f4ab29bfa2668ea828ebe85d872b	""	""	公司高管
ff78fa4fa121419886c919933a900c17	373c112d76d4e8c385e63fc8ff5e945d	9c68e0a3e73f35dc893a4f601d1cac63	""	""	公司高管
219a5aa0418640a2ba24d3a78a1b84d4	3a501199fcc614653032a4800d32066a	0922aab052b80bf82ab86d6e0b0ec801	""	""	公司高管
7b20859826d24192b77e04bee9633c4f	3c4773afc71c1a86a9d29ae44d0d3d69	a01c3431c45f4884d76f02afc0b5a4ad	""	""	公司高管
2762235d896c4a0abbbafcbdf2b5c6a9	42500fd499b7fc69770755e61dea19d8	4abdae5b2e98ac4b2359ebe606f062b2	""	""	总经理
177e4ab80e654f54b262e4e2f3195ebb	4695006e21691c0618cc39f6631a49bd	b1a7233b9e7be72022d7191afd821bc2	""	""	公司高管
b89443e2eca34c96922fd7b6ee630c99	496d2f47cb7e06d91afb9bc03b4f620a	b28650ba73bcdb08baedf7c4431969ed	""	""	公司高管
feb4daf991da47af9d3d1854c2a3c7ef	4c8ddb782b1acaf9cc4f17aa769add6a	dc3094f66fa56ffed50955b3b149cfa7	""	""	公司高管
65548204547a4d8f99f99d1cd7a4426b	5225d3ab58370853e509ba963e51e1b8	4c70e5d6cbce8a3b2cf6470cb19aa155	""	""	董事会秘书
c6c4bdfaae6947518b2ebe51caf17c6b	5336206d8e4865f945475c6c80d0c5de	6f2c86cd8676aee9a0c6440731514996	""	""	董事会秘书
b2d0810aa6324693a8f89d33369aeadd	5396cdafc061c5d4e1ef3be17d32a48c	939a39ba9e951a3e7e82412d6db6627f	""	""	公司高管
d4ec20176b8049208adee11de0a2a17b	53c4b1d6a6fc26a49442aa3f22a1bd7b	15495d4a91aaf23ab2ff3270cd347932	""	""	公司高管
27ac5c2e12ec4b6b851f5fa267682faa	5430f815a8ef8fb2bad2da1e5d12ee68	47d0694575ccdd5d547cdeea31de437d	""	""	董事会秘书
1691498f0e0e4b06960b0d03f38167fc	5478cba8a143b0f7991420963c454e5f	dc0b9acbf7735ee72c8f88e2e5388d68	""	""	总经理
00f95f91316d43a9a16c184e55801011	549aa1aa8089fc9e9205d54eab7269ae	dba3d5aa46fc4e22bfb6239ddec81fb6	""	""	公司高管
b8a386bf116f4a5d958394fecccf1ea6	564ac4d9e59d9adf1c7fbd27744da9f6	32420e88a0720b5a671a7216edd43a20	""	""	董事会秘书
5b6e416b88bf48688be502e963d6ee12	569a2ea5e0788b3f8ac35714e3c36386	bb6faa9acc1a0b2208732d2b2ca0a343	""	""	董事会秘书
19746425b01944d2826cbf1db3f2fbb4	56d0690186eb3447b512524e0b07a67b	dd492d61378c1523360459b3bd3b3581	""	""	公司高管
02e5a2ac22044589a9244cd5dcfdff25	59faf1ea71eadc06cbeaf37c6369226b	9ff60e16bdfe83ccffea8a8eb4551c55	""	""	总经理
8b81555cdbd24ca3810ea6ec342b37fa	5adc50be0214ebe187683479a388d4af	a4e1e0e1e62f9a269a3fa9ec09f88ed9	""	""	公司高管
95fd113f73864d68ae4ee32cf826e982	5cc55de98e8345a57f51db86bb61b805	bd646e3316655ceedb14cc089ec4f82b	""	""	公司高管
2d62a77801b74b3a94fb733a95791223	5e1faae5ed00f55b4effb6dc74e9924b	1801157e5a2b7a1c4b00a1cbe4547939	""	""	公司高管
290bc0492f264494be4dc051a4dc6343	5e20143e8a38c9c032b5c6468ab086fd	ecd7af306e38ce9d21eaaaeeb4f11ba2	""	""	公司高管
8f2d0532ddb2419fb1fc6d8f81957fab	5ed1a6b8ae9e15b9c6d7273f7afb468b	01e5e14f187d117c0d1d34bf186af779	""	""	公司高管
c9fa682b906e49bebc7fc99ab8afda02	61158c116ddedd09c24ada0563af2b55	1e6bec8fed6158639dbe386c9de715f3	""	""	公司高管
29d33a8244fd41aab65f63eabe6b22e3	69b7b6fc2b22c71e4dff8089e197c832	2cf0841c7efbd24a8a8dcea40234cde8	""	""	公司高管
07ff243a9f234996b180d349a8d22202	69e98fe1ae7947ba12ed9f5fab1eec0c	6451f1aa824baf8ea041ea744fb93670	""	""	公司高管
4e5a224ffaa642619b7e52e1005a2ac1	6aea3702072efd9adf2c06875bc20507	dae8041b37396b84cefd9a79dd082339	""	""	公司高管
ed262511b07a4854b6f47aace72455a7	6c61172c6609d60efd5a80f088c290fd	e5270fe940829d8f6c930031e7fdac63	""	""	公司高管
