uid	startnode	endnode	reportdate	order	amount	ratio
b4cf0419c6f9462181e4b9bb1f000b73	4c77009095e06b53c0e7c6dc999c5cf1	89dcdfc8a6ad075367a02efcd1549f7a	""	5	3009800	0.9
20582b17d5e64b8d8ee330a11e8c303b	4da45ecc829a886aa9a342c825e2d5c9	69f8f1e802ead2d97f3995109284846f	""	4	8962400	2.07
a776b068867240559ff46398a1d44fa7	4ebed83ee99c7536154329d52a37638f	ec496c590afdcf9138bf1d5090a7a08b	""	1	45106788	12.64
498b4e17ac9e4116b1b06a2499174d9d	538fac9f72915b427617fa1ad0ef4442	0d5e16505602d5881763f355fe29a67c	""	5	2035400	1.53
5aebf2e79d764d7ebe2428e838d523e5	57035aedd3b3732d952236c87bb8807d	8110e005a7323e9396da414e5b7a42a4	""	3	23888600	3.22
b98e35057f6648009e851ba6c9faa49b	646195511839eb6cc6a30801351374d2	525c27b17f473fedf1859da8cdb1f32f	""	8	3855459	2.13
22be304557ab405fbb8919f718928a74	65820a89a1bfd5674b95f8a53ae6a3c5	e5b971a99cd21ed546c05eaf097c7a04	""	7	2040625	0.18
6dc9fa02c1434956b976a51232c72447	7088ff26547dceaa8621cb39ddfbd98d	8eddafb640517b26a1e0bc3be524e507	""	5	850500	0.3
a299d2c0ea114478a8d46f0425b0bd1f	7491f84ef8b6e002931d108fdefcb494	17fcea33ecd31a30b79f7ccd94f5faaf	""	6	7700040	0.94
73df4c9082e84d418008f53548644325	793396abdb005111e2531093b83e83db	26a1a54ac5423fb2b037295556dd5d98	""	7	2150000	0.19
f7d9cc1bf7e745a4bdc68ad9e60d3abe	7ac2c0fada44b9324f79d60e87cc3c99	dc54b572b0c6a788a01c83ae97b8953d	""	9	290083	0.3
c444c10e14384346b79b23e1bcf47e66	7b5c67e38cf4641cdd2663c9b6f1985c	0b52f43b56bcaa44d7cbcda30ae3311c	""	5	5269320	2.72
b648f833860845ff8cfd9cf3f62d89a5	7c0f13370c37babdd34444e6885e05d6	95b0ed1f80f430f73c871f9a26dfa27a	""	0	300181248	23.55
9234709701e447628227518b98337f94	827304f63521560c343a7331760c42bd	fd0c97c51a091bdbfd467568284dec56	""	9	39150000	2.3
50ec8c3613ec4bfab5e478a195bd7694	8435a4be5e80782cfa247300d244968a	286e4570bae8d3945b508a37169f888d	""	7	1000000	0.35
b2991309d3ed402d844e20f900339c8d	84accb2ba08c1ff864a05e9cd8160ca9	902580dd8d1f107876f6da5bffa7b121	""	4	6350000	1.43
992399ce59a44f4fbed19dbeb60bea7e	8d9a6a1f1fe7b5287557c41eb232273d	6f77d075a0461617af42e30caa9346e1	""	7	9450800	1.89
27e5233cc60344348416302dda53fe4f	967da5cffd34b30de1418889ad109083	24ef8bf96f0def81e5ce1ce72f0bc5b3	""	2	9999960	1.25
d9358ea4cb624005bcc87b52f5a37586	96edd59ee34e11145d72680dc3d66925	a3a1e3c332c14d951dabb32dc80f2e73	""	2	33614308	7.81
40376f8dd96c407ebee0f282e0fb0217	98315eaa14359958dd18099aa9af2d61	1f9bf80411715f459d80cc36f9b838e8	""	0	183515933	23.08
6d72801929764bc1a794a68529dee014	9878070581b48077c85a6c7954d20798	b86aa31b9d4414e8e0ec1c50aef4dee7	""	7	1369400	0.24
58d427e637884f8cb190298a7de2461e	9d29fc47109aaf7a71c8a0c1a4f523fb	abecdc2f4ac02c14eb9f31503ff4d1fd	""	7	2367000	0.34
4e11ec39ec084d88a09b8edbda0dae26	a5821eec650c3952fb9002cc46fd6fd5	eac33b0e569d849e7c64de4f1f16e1d9	""	8	1425000	0.96
05283982d3794ea8b9d1b3097ff2ac77	a93cbd19530bcf20e6947deeeed5891a	ca0689c791f5ba58c1cca0b73329bd20	""	2	5215000	6.47
1fa1e8e6f5cf441cb292c491cb8eec70	a9fef44d6a3932779d4b03215edd8e79	1a0469a9e08a638758468b74b5dd64be	""	6	10426340	1.18
c7c1b82bf2d949dc90c009dc62e54574	aafc7f19e64d1809b95f9864a10b6bde	c628a71c36ed5b120d8610b6bd436b18	""	2	286746628	4.73
4cc1241240f14d2ba8b4a7b7303c4a03	ab2efcbce22a21660b91d045a6d37055	e12c71792739b6254e0c1f23740edd78	""	7	222500	0.21
5519ac1489f74aaba4e6af37a218bbe7	af5317fd07be497b167d3c54dd00774f	f99e35d2ffa1ae865feb5d1da4fb128b	""	0	49170000	23.88
6553bff5bf4549bf86be3bd339c7ee4b	b067b603773c9c4803bce09daff3a7d4	c786e176d710f7bb1ecce8ac6e1b8f24	""	8	8550000	0.97
24844c5d2c4f41d6a9b25bca38ae0504	b586443db5df17720289c657fea954a6	617685f167cf7539fa4122906f218e73	""	7	4466242	0.33
38eb9396f73b4ebd9dbd36e1d2038bef	b61b075a7b58171e4dd741321025fb2f	2a9bcfba44f25783f77391965cbbbeee	""	4	6400000	1.33
7402c7903c304864a267742cbd9c5dfb	b6a7ae4a80ad636e5fba9d202865fe92	f680312c76b86549a6f9c50732603181	""	5	678900	0.31
dca85243e56c44479be784690f9e036f	b789956e26a9bba8f34c2d999c69dc63	d125a89287030abaf0faa6ebda3f799e	""	8	108775999	2.05
2f22c01aed4240f9a7b0d04af23ffb17	b790f5c10e51e1519ee155566f3aa346	ae8e3d3553c6b39c35fb63f3206784fa	""	4	2248463	3.08
d4a0c6f461d342edb4e6b74af73d43c9	b7ac3ecc244735283da63b486f114d77	0ed34be9d7ebad01973615ce8779b686	""	4	2130000	0.41
238487ec86b14efda74aa2f98026846d	c593bfbb9daa3ab1403d7319ef67da6e	c0a64feb4bab7d3e85f41e83c2fa57bc	""	4	8566631	5.16
493a28c3ed4c42d688b9850bae112aa9	c643a0fb795ec94766a2c23ea2030aed	8898f4fce2d637f54ff6fc0903f8a656	""	2	4900675	1.38
f1e6265603894fe197de86e2506450cc	d1c27995ccf5d231ed73ecb6cffe9f10	3247156392db932c50ccfd2150cb606b	""	4	4525345	1.03
d8916f214f354cc5b3471e2d96d1d3c3	d3230eeaf43cb353988d4a26cb973e5f	d2714961e97bef891bd72c386924e14c	""	9	2228403	0.51
d5c61de3d84e47b59e91af2a16b4fa4a	dddca00dfe32e2632e4e76948dd5b7fa	b73e391a444a0f320b58cee2d1e2a1b5	""	1	56990769	18.72
090a0dc5c0bb49f9a3928ac264bb897e	e152307d87d984f1c18edf9c83aef73b	b06303c8667dd5eb97279bd9f29412bc	""	5	1973550	0.18
b2b3924bc6544d499374a8bfc21d135c	e37035964cf309ece966b380326aff01	6cbc0bb49fe221b4da69dd137d1d3db5	""	7	55930000	2.23
6cfccfbddde941cf9075c01e33222e9b	e3efc1457a47a382eeabf54563e55981	dddf8ad8f170744604bd345bb99882bc	""	2	4947700	2.21
5ff17c16a4234ea9b0a0a8a65e178316	e72b511d6a633f414fcf0b7022ffebd5	4bdea33013b6514c56aec990e9c005a5	""	8	1813000	1.26
c6a4abcb2f4841579da5eb002a9faec2	e73c51000a306973903536c72fb134e9	4608dd96003c8c58192dcc63e8c2b877	""	5	2800000	0.92
a8ff49592574489da1d21283db86cf22	e769ce13d4352185140cffcf30f84e83	c9cad3c8a23136a47f875c77a08d2fbe	""	8	1210000	0.22
544da70d7a6a4ae2b3a5fb45f09e8821	e86441731f71516ed1831afc021b3fdb	ad702d5e3138b90c242d97eddb26cca6	""	0	73732500	40.96
7aa7b83102e04a8ba6dcc3d8a26876d9	eafd98f9d851e63d1b1ac5588b8cde2f	e71e691db912e0993375a5278cdf6815	""	8	451100	0.15
705ee056f7084bb2b44b1e72b712f04f	eb041d5f3280cd66c6a0716fd1b119ec	bf8763d57a30d61b9ec0db2ba6617e1f	""	9	2807100	0.28
b89863049bbb472f8a836e35e8404033	f292182dc7eec922110b066b256b6538	0ba713122896b63a9945816e053b398f	""	7	1827600	0.62
7987d7350f78464ab7b15573e011ab5b	f42dd5c493bc9a559d3794ade303a3b0	5fb2449292f238248be990f8d9bd888d	""	4	2640000	5.36
30676340f40d4a33b66edb1c3b8231f1	fbdf2b21fc4bf3b59a930235c4ff8ee9	97ecb0bd1e09cab73159399f98bca41d	""	2	63103090	6.06
95ed84352cc84ec99f0d2340e0518d69	feec5c682375bf35931543ba0d13197e	4f080dcb7c5a45371e8b839d85921196	""	8	6614292	0.43
718300fc55e24e8b9c56ad93c15c89f6	048413aaf5010f51743a1de1ee41cf77	194fa3b29c88954c6eb4539830583712	""	1	1131415121	18.35
43d6bf6abea84bcfa0b56227440b1d5f	04dc7792ccddc83edcdc368bc732c708	c5c7b180f2684ab3c73a7583dce1afdb	""	9	7057678	1.02
481fb029e46b440fbb0d87f5c964887f	059a27a454cf12aa3fd87f780ca807d8	ff0cb642a977bcc78bf52457d1e587ea	""	0	139573900	9.78
a9e9e9b91d9048b7ab7b2a5faeeb223b	05ec9bf046e0614cb7b9884fb50b56da	6754051b551ed615d9481ffcef55f611	""	9	9978360	0.81
a8fc2460dc524a79a65adc23c5f223bd	153e0f23578912901684f768230c8514	58c6fb2080a75346114a066efa6d2b64	""	3	9928900	2.27
72a4bbe717fb4e0b862e7108527ca9fc	1574a6f0c3ec548076f95499aeac0b37	cc4f0c901eaef3a60f1a9de55cfcccd6	""	1	65554413	15.16
dd2e7e32fc5740f19ecaba9d443f139d	18c32fca8fc78db5344e6f3f845363a2	da1c55f8b1051e6c9d54d6891866817f	""	4	63594047	6.22
5a5f61fcf22b429ab4b4d03d7715fa6f	1d6dfb6be99bb303586ed74162e07cd3	790ef83fc78d35f9e7d140d9e01dfcbf	""	5	2595134	2.45
2df8eb5969c1482e93c5dcefa1631486	205cc3d2172558144b34215917429d3a	3cf903e1b2e373f4e608ec3c3732cfe9	""	8	2225000	1.963
10fe50ad7a0546758595e9fc78194951	242ce57fd9a31159e35072d997a2e461	d12fed036bef2e29f6aaa7e95ec33984	""	6	2607501	0.48
497f021d3fb04fc6adce4a32f750ed0e	34af6216c203e0e22efd23e3a4402b07	10ad14a758b9443f7dbd8300ee5da55f	""	9	12368583	3.83
dfbf204747d24047bfeda92becb8a583	3757d21e8e582fa29806c3d995e49dec	b0548e4527374d24ad56afc999f4d6e4	""	5	1412999	0.61
6a3d86c328364a6293d4627b97c13c57	381bd38f6289dc148b511213ce165bab	95cb9df894b651429207844758fe4fe0	""	7	1328700	0.12
a1fe49de34094a75abac6aa8a6f1ac09	3932e7b805fc2a58aa0de767b9d2820c	b608063ff3bb8a903d8aaf81c636c0ca	""	1	113842569	11.12
9b258eb2d5e8429f97414cc8c3827be0	394374faa76bc928c1082f5a2c359f48	e4224b28e10eeb1777e6ff29df458ac0	""	4	17264300	11.52
9ebecdb0ac81430a9d45c23ac3c3be5e	3a3458d554ae47d9d7fbe2bd5eb59728	43d0fb6fdc37a9733b2231056d992531	""	7	775024	0.37
5d772972b34643f0b433666d268a2d22	3d80a30ee75195a5edad79db960e9779	a7ec55d94c11354df52c30d9134eb0d6	""	8	3106412	0.44
102f96e230e04f4fa1523b69fc38c468	406d4bf77ac25d9f9af8c2dba50c4447	be63354519e84ebde5cc330f521b3653	""	7	1637167	1.12
6646ac3b674c42ddbb29c16dab6f1c53	44dfa9cc8ae2efe5efbe05af345fc06f	01665ddb9a2710fe535c43e99327bbfd	""	9	1285500	0.24
0b7c9026873542af8d15fae562618e19	56793a390b562f7f6c0a29aa8897d87e	917f71636d3469d3c5146c95de51070f	""	7	2100000	0.52
e47c4b3e481742228e64b6499c641b6f	59056b14405d9c136eae39da3ebe5a9b	421525dc76cd55705a2a79e3fe16b4c5	""	5	1094000	0.33
0ae06a69b3c443148a911c99ea1999ea	629a7fd671b1dd6b2d0d97c41e76143e	ee64a7663f50d30c612f5346ba9982d6	""	8	294900	0.07
e9ce5e4c45414b41816a9b376e9dddc9	663c6769cb6224d72f906c4e335187e4	7a6712270de4a4a41df1d612da67f8a8	""	2	7920000	6
effda70d16e848b08bc952054010537a	670f7611520e74a6c91c1b01681fdf76	4456dbe4657a3c801d970b69cd7d643c	""	6	2459335	3.69
b90ee0f606a34e10a6f9b7f24969b985	67c5e1101caba5dc0b40a186eb95d8c4	e363f26eb6c4f896068d7f8ea64acd69	""	5	5611445	1.35
add3fb63778f40cdbf5b127b3249991c	689c91fe5240d42c674255ce865a7f6b	2ab05c136c2f4ec43c04a11447cad4cb	""	3	8996400	6.04
bb5701e159c04a81b79dc4216dc357de	68bbedb34d1481ad949bb7def2c659bc	bd1e11330fb8b280b12d3ef78d2fca30	""	3	16812796	2.51
5bc1d27012bd4101baf2ac5dccac2fd1	68feeb4e56d7f97f381011a67b2c3624	db0513fc489cc81e789327515142efed	""	9	2116405	0.48
87e1d3434f5d4285a979ae28f5fbde9a	6d1442774f1ee6285655747d8241f0b9	107e5fd9f144b1d99bd5fd80931fb59c	""	3	18805224	4.78
55f319918aa44e42adf301077b912357	6d3de516657f314e2de915e456c25437	48d01fac9bfac63e7c3ad35095e4441c	""	5	3286640	1.48
9e6420e4670849d29f22f43bd45d92a6	72d23805a524920cd4d1f81e48039f3d	c009a2ea1956d3c6eb27f709cf465735	""	3	3717330	3.17
fc815b7dda0f48efbcefbb4249b9bd40	739479fb7a412cf9498d66b23dc2d293	54cdd514cab2d83683ab8bea78471921	""	0	30943875	36.7
9a96c2b8ba8648688b4922fa41465009	773891ad0aa2d3fbcf743ed30410d28d	04a9038bafc909dd592a73160fb299c7	""	4	4398237	0.78
21191d67afb84814b8376114b733a615	7e01f57fd701eff675d3eab4c6d39f6b	aabb840f2c8f6be6332fe476c5768482	""	5	3902214	0.44
6e3efc8b25584374b744d111135b7a4e	7e63f48c8628ebedaf388be514aad6f6	1da6545dc438e75d809ff5d725e5a909	""	4	34369377	7.85
27e6aac88e844f0c9f090b7c27fce8f5	81d81b38c320a78b8276e01423c8c95a	a5fd4895b953014daf0bb98a49b9d399	""	6	4443353	2.76
bbc31a4fe7d94a2db0b5d74c61e34b51	82aa18097c3be74570ca9dc559f3cb69	1a0469a9e08a638758468b74b5dd64be	""	7	9406340	1.07
d4c242ec65db49d3aed919f90a6ad3e8	8589925be25add4bd59a00933661d0e3	99d7d661612b4626c9fbde243362f5bb	""	3	17000000	4.24
50abeef00a924e8e9711ca16431f5192	85b370b32eeadc5a2512574a5c2e783a	5c044d3214c15199ca0cf810a6a59023	""	0	42729401	18.45
b825ac2cb3974504b746fbfcad1e9fe4	85da625eb9adfdea9f2babf869ba8e9a	efea61f1fae90449892709d78954c594	""	9	923019	0.14
03e023cdb3124bd4b62e04b38e5e0cd4	86ad7b3c5cff403b38e35123dd8fdb34	a9c3d6def17861fda42ab60d2a606881	""	5	1854000	1.52
cdfe1ec881e04292b1d5019ddffff1a9	86ae864ed75ab624916a4729660b71a0	2d0b0afefb5686b835d3bd6db723a582	""	3	16155413	6.6
097a3cd478b34290bbf61012b8390684	8c147590484eb581c7108ddf0c133288	6818d7d749a4d42af6447f7fcf487561	""	9	6014300	0.45
c800e6e56b144d5d922f63af5acaffd9	8f3ecec291f1cd3b56a751734f60f306	12cad371643ef8d95589c92dd3b13779	""	0	99752175	21.25
e3b1e8a0d33343bea63d204a02cd7a16	91836a3641c1ccbaa087d6a8309dae4d	15e79c018d678f7d8e0578f4f35ee9ee	""	8	7861584	0.38
eaf165cf8bfe416a8c50797aae553529	9304717d8302cc99587d02a6427cb22a	30721747961b3c18e077fce6a17304ae	""	7	7605000	1.14
2dcc9994ec3f40a69fdb006a1daa8f6c	a07b333977d1152daa3d02d0879f200d	819e78792a33bfdb874d921bcc10bb80	""	0	8670180	20.28
670ce7d200464fe99ba3fc2a8545a540	a6a642289f0f5b80c157abeac9808817	9936d814ca80e9772a86da47c35bc13a	""	4	5760051	2.82
32462942af074275970d69b88eb9dc29	aac8320e4b003f594286e7d7d50176e0	cb3e9a31c09e345358ea61b20efbce98	""	3	269100	0.34
980f06113dac4d6bba473c5aeb5db5a2	af69d7f871ced84479d6220ce2d57cdf	ecc984f09b614a2864562d4712a6a768	""	8	6480100	1.24
ed6f2426e79248f1a8cc4c30ea7ee217	b7327295036c551d57f053a1145112fe	c747383d3c60f50fab81f224473a0847	""	9	8380200	0.21
27ed17faa64d42fcaa1beaa7d13408c3	c3c378426bdf974273be366cd5ba214a	24aab2e5d0176151b22395c0ada45de1	""	9	3424699	0.52
f61eb11c00a643c7b484fbffd5074d50	c997aa011cf7983f89d2a2c6dabaad93	442bedb0e85dfca3141c2f63fa9ffa68	""	9	653200	0.5
70da7648b85c4ae085c3b7c8a1863cc8	ca1e34d538341a9567924095e86c52fc	535c3b40ca15f48abe2da77e4c512b2e	""	9	2654900	0.79
e1db502e563b42068228d9083d569566	ca4cf9846f87cf075a81a43dd899f275	6195c171ff2355f38f0edf8740bbfe7a	""	9	1826600	0.23
1087a145be29450a9a986be6bdf63d4a	d870526d347ea7273ac6d0c334e329cb	b748fe7d18a042e6a8ce610f542663c2	""	7	7188800	0.32
0763d7e1fd8644e58e967584b9cd8b93	da151088fca000e5692c40e6e358ca47	57e9301830656585111d4d2682d1247d	""	4	14011898	6.85
8cea564fd6314ff29dff4566bc284c7d	da50ce2c42f0be272745e740692a901d	8898f4fce2d637f54ff6fc0903f8a656	""	5	1727800	0.49
fa3ed9d5304b47f09225a90a38da8052	dc7dd3a8c19fd6152010cd61257a00f3	1685f09824217d65ce0129ef2cf0d9e2	""	8	700000	0.15
25b0e6dd867c4d998f0f5b09b9e811b0	e3a304b46ee1a9c43c222c281ffc12a5	17ca964a588bfca7e0c0867a8d693cd0	""	0	76035000	18.29
9a6e8dd06f384e5ea2995adc76f9f0b0	ebcede3d8027d24c21d4af55eda0fc01	d8bd88e177e31fffdf0938fe21488bb0	""	0	138425400	33.62
4c978e35e763486895c18f30cf5fa02b	f519be3836c0252ef5289a36e8f50e75	71c37c756b34b1f5bac9d509c73324c9	""	7	1337500	0.18
2c0022a30e064c0a8e8a6586101bf42d	f6b83d730a008260602e0410746a8208	2b8369697d9ba2b6f6037fd1d9dcff1e	""	1	100882600	21.8
f66b43ec16c04d4e952072f06b67a041	03a457d2a0a9b22ec78cd16e1a905de8	c39709e07962683e9382d1b1bb9c7ed1	""	1	34398000	6.75
9309a9aa666f4ca3965386373fa3309d	03e6c47ee340743b62e63f9d0d40e55f	7b78cff2a08ce57a3952b799e74158d6	""	5	3565700	0.81
ea9dd48f1f0a48d5b3532450561f7b33	0533b2d13186cafe41c923134dd896ff	ae652bebf102772e3a7c3d2a35134a13	""	8	2376662	0.23
366c836d80d84edb90fbda29f40e943f	089ad446de6d62c88804540cdd04ec62	c042ba5666f449245d57f96ab73fba6a	""	1	7560000	6.25
d3ec2f4893e643dc965cae7e0fc682db	08e33b8c9d14aa7080b2599c56eb4a86	178abbae884c8a7f821946b4cb5f9cfc	""	6	2946701	0.37
57d75577d0414808a4a03ec823ab28b6	09dc48171fed7126d1aba8aea9143906	94dee06906ed5466bee67b08daa4c57b	""	9	1482500	0.62
1608ac9ac4b8469088da6cd8d32c2ca3	0a2885d3e75e69c7abf6d96a8ee2f346	38d2db118f5f838a3421b59f0db5ef33	""	1	33246700	10.55
eeb9d8861fbb4f068d7e28000512a98f	0a5493de68bbdae9f4314de9ef1fafbf	d0307c05dbe6dcefe9e95ab1144148fa	""	6	7134000	3.46
eedb7baa28574cf19d91b8f45632de19	0b420d385cf627a557b70d7b8d90e6e9	5f95afb8d135139d3513cffa41821233	""	0	86897854	5.6521
75af56b785f8484ba96d9a55ef6b3f3d	0ccc5a239f7aab4d89d1d8f8394c9279	68ba166bb42d224038be873577f9f427	""	1	25392048	16.15
a9725197d6fb4dbfa0532f277ce36321	0fc823156cd3e53fdd750c08229a8721	a9e4f88a6a4e953aec383654e320ae9b	""	3	1768966	1.94
074e73916eda4fbb8d7e29b7c96b37fb	106a05937b87b7c66b3472d4a0fa0681	0b578c8be18507d81d0585c4d1c98ea7	""	9	4165600	0.36
de8e113cf11e46b2bcffbe455ded618a	11738d3729420e46407515b3a3a26412	d871bf2c47056d5e3b362b564e9f2d44	""	8	8899988	1.02
3a6a3373214a447e99b97e7d15fdee2e	117d2513ad4b75e357e7b2d4e37060d3	80b6ce01cc0413a864f27196ea703e7d	""	5	98127852	3.1
aa4edff11ac34212bf204c6a6dab69a9	1cb40f5130d9eea3af91df0f76b2bdd7	bcd4486879085bd0bc6c2058fbdf99a5	""	2	81673475	15.37
24f98be8d1cb4fd0b405f6be205c5090	2135ea7834ce535071e296ce03b04eed	ad165ce4e2c3d521a799c9ac914b82c3	""	3	1070800	0.47
ed70c10ca40040478218c302c72a7b7a	281543a54e7f2857e5d7180c6cd0e4e6	dae5a5a1bd71b9d44d32dcc1eb6d49c3	""	6	5808933	0.85
fe17df5840aa4c61851c3f5730bd303b	2ac1192249e995096fcdf9eeedd368d0	0bfc14adb29d624aea33f1bade8cc82b	""	6	2111060	0.19
e60ab3bb7763448ebedfbfeebe02bf65	2cb82d004e9ad51b2afa37be15d34512	96be88de1399c2e1f39796b70832af5d	""	1	36240265	23.9
a23e85d8bd28494cbee8a83659c16190	2e1b77079f9f14b23441fc43154f0aba	968e309a8d9adb6bd61b2572f498da0f	""	8	9292600	1.01
e24f423462e5444ca0f2dc0dcb5902f2	35a3883f06d886a66bc5c0ffe7e17517	e244ddae18d24580ad170ca6ad89f3b0	""	0	266887443	40.08
86cd8a8a61b5427ba6f0e8d6f01c8c62	399a284a8c61132bfa0ba36b623af2c9	53ab175555a885a89f0d300a6ebdaec4	""	6	2752000	1.18
a5071b4f5dbd45d78be09927d4869541	3d36ba2170cfa2f59cf3e6df564f92f5	5d0b883ad00a715456a3cd72b35ef048	""	2	33518371	4
b2998a6cdff2418f9ce180d61e9c4326	4044fd48ff386317d5f52a04367d52bb	ba3e9e88567ba37eed0195ee2dfecb67	""	8	2857601	0.28
b05a58ff90fb4bcaa36993c4e3026242	41c05f48bb5d3a0c825f7e56f97d9e2d	8900e91c2edba9a1ec82e7436279741e	""	7	2200100	0.34
be65b2b9f092422ab17de1397a48a8a8	42020f377f316c218ee2a754812eecdb	9c9547f8c7e38dada1c90c67f4d170c0	""	0	36150825	10.92
99804d675c934150b2aae10488252c2e	420c27424dbbfd2fa15072a7cd13cc58	3cf903e1b2e373f4e608ec3c3732cfe9	""	0	34000000	29.998
3bbdfc2cf8084c058abe0e79901eecc2	45deb2e5589f044b37528ba372646194	e883de365deaca36d60c1f29bf6ca2a5	""	3	774583	0.97
b955e2fd007443c8b18ed8a39b271c9b	49a6c68998e016db1a2ea98fe6cf4ee8	212f5d696218604b5232df997c2c9fd7	""	9	4008188	0.74
284b6f6d1c744a3db41bc817c1f045e5	4b4adab500fc04851f62559cebff1b86	a42e41c776d1d2f1e93bfa328bd85fec	""	9	755900	0.34
1138e5ab7a8244acb62932f3d2223577	4d1b3159dceb518937797308256557a7	0566b6349e838fb70b47c06c83d0554e	""	8	1463100	0.58
8690559286264823bbcbe38531e0323e	4f1075329a08dc34ff1d2664fcdc7446	e10fc651c43bfc0bbc2bfb137d1e9bc1	""	5	479000	0.12
d46323c113af4cb78d0679eb6d8b6ada	50cf86d332a6c190fc8727cfec1e85e9	2ac3fa526960a054533172b7d91b7b5e	""	3	7756800	0.68
adbb1a4099c14711846544fd41f3c275	58f06b79fb7657d76fe6d6247f1b6d9e	93d9b501f774f2f496365afe04ae285d	""	8	300000	0.42
ee4cda4d967f4c5295aa521c3d7cdcd3	5e927a2a334f8d5ddc9d69c7b20eb056	b73e391a444a0f320b58cee2d1e2a1b5	""	6	5292280	1.74
219e8262532f460a95e342e1c9a602b0	620b4f705599f7f36d76679a62bb5410	b8d1e9a7365ade5d724a634caf621c87	""	1	13304660	6.19
5f183ac47da9494c90a729bfdcde9c48	6286acf7155010f95fbff0e7bb6bc768	a5136d62aa508092c4eda6d4c804bb2f	""	7	3020400	0.83
00df8fac3eb0432ea0eaa15ee05c7100	64e90cff27835ca304c8422b6c823ea2	05f4f531c3ef2178e1766c4a79046a9a	""	3	11250000	2.81
f4b10b07b92d484a8f66ed5cdc7eeb06	6699e91c3f712d3d6447e9f8a6295f68	9e2e7cf0da330cbb99b25b9fff016ff8	""	3	5263500	2.06
3a9ec8d037b04439838a6ea3c467318f	66b2c8e112b30f804e43e4114fb06d14	e72ecf892c044adf2f73e4d92af6532d	""	3	3230000	1.67
7ce435c782f14d3fb917e50a861fbb2b	69b15e61ad8946429b0aba96483d7b43	62960d5543f2ce38b4f251663d787ea7	""	9	101173	0.12
63a1f99e3dd14eb8815a51a072d1dd09	6aaf395bc173ca1d9f0624447723f4cf	befced18171ae44eebf2c49835b5b3dc	""	4	6571702	0.68
44eb2163398e451d82fb76d3a4763624	6e4f0affc1a570d74c4501b4719faa65	e5bfa844cccf904b460b3e99bacd4b70	""	9	4800710	0.48
8f90170daad04ac4aa5e2dd35e06ba39	75808e5cc4a267da0d0021bab98993d6	829d3b5b260fdda6cd1862e4b3f14911	""	4	13440000	6.91
e5bed68679bd4c48838d212cb3de87ce	79ce8d91a804c0678e8dd7e77ec3598c	9d0b32dce6522ebb10c5224711f1afe5	""	3	79767624	8.61
b499c3e2378e4ab9b0fa1be3efa9473c	7bf498e67d1b38344905252b2331c6be	cf74aed34ab46d010e81b76982ae0f6e	""	8	379034	0.15
82aa420956474767b63e1c70e09459d9	7d0a70a95bfa8b0e6eaba0ba5763e3d9	390ae66e5a78e43e6bd2b7e1ab21e6d0	""	0	36035454	27.4
0b9a38a2741e4eb9b45a90222095db4f	7f23692736f6012e355d5ccd201f1856	2d9db2b876494175b3b09dcef4596119	""	5	11227975	2.64
b34eda4576574825b36428aeaeb08578	889ed9113ef30053807dccb8ca82f197	eccf346ab3fc57d7e289863f1545b746	""	5	1800000	0.29
293e1cfc27ce418babb392a631577505	8f59568d06d4754e2c04e4cc7060c791	3d2251d806e181f598aa2caa10084bd6	""	3	7016487	8.77
3fe4793bef5e425b9cf6e308d34a28fa	946d86d41102a8174cd0d7b4715b71a1	cfe8bc922f951f8a8d96839495c2ea94	""	8	3004750	0.92
4252dd18701542c3ba8d8cbd0ba96bc4	996c67df47c8e330f73fcd2b10cd4a29	88a68d213c43de84b832f7bd27345997	""	9	3160400	0.16
d05f17de85d34027a0463ddfbbfbe940	9b4d2669a34d11d6613f0e1e50335843	a812df68e452257ee889a884aef161cf	""	0	33680270	19.33
a565aab43ee4439a8384fe97af9d412b	a20807e03c1cd0695867680f6d9e32e0	43c1ae7d5cd4df90551e5c9feaa17d40	""	4	10175526	2.54
e32b388480e34f0bbb4d86a8358494bb	a4207d7889c2d4f5b844b809c2975a0d	ecc984f09b614a2864562d4712a6a768	""	6	6960715	1.33
b5a7fdb14b37488e8265fcb182adf870	a5c5cf344d1bd56646b4e0e33cd144b3	eefa7042ed532e305ee9a6d41ae99323	""	9	2400808	0.71
3fca3681140b4c188f98190a4b14e7e8	a6d3161f09f133d37050a06f8824a112	349fa6cd6b19b0c381221ead43ea8d41	""	1	5990400	7.49
c86f43aff0cd4c7c8ac18bcdb16f7825	acb04547acfedc7f464b2a71bac24ee1	a9f7d8f73fb2e1fd8ba0cf9282f1d521	""	1	5508138	2.61
32b22f00c878477b947d736b7efc60dc	accc882b2132c5068c48c5da61bb84dc	67a22c4e8b6c728171bb1ecfa40bb511	""	9	1343378	0.34
1ed6820245bb4128a572d5ecd328fe84	b7b5e4b08296482b68894c581c3b141b	2b0ffb3496b98523d851f313f3698296	""	8	2737000	0.21
f240324cf698415ab4d9d3c7843c0c21	bd9904c4cbb69c4ec61604b5b4c9c3c0	55041bd6668c91b6758a37ac1dd30d10	""	6	1472791	0.38
20c88950c8e44f70b66cc5053a69dd59	be2e763b8c36015863637087d84c5530	3cf903e1b2e373f4e608ec3c3732cfe9	""	3	4500000	3.97
852a99a80b214e55811a7c6451a68781	bfad4674783fe09630ec093d19a9ede7	d9c87f04f659580da6ddada1b651d076	""	9	1999400	0.24
